Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X, Y, Intended X, Intended Y, Scan Velocity, Laser State, Laser Rep. Rate, Spot Type, Spot Size, Spot Angle, MFC1, MFC2, Cell Pressure, Fluence At Sample
2018-02-21 13:42:34.842,7,1,,CS12_Beechworth_C2_3,78677,78456,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:42:34.842,,,,,78677,78456,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:42:34.842,,,,,78677,78456,78677,78456,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:42:34.842,,,,,78677,78456,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:43:04.894,,,,,78677,78456,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:43:44.999,8,1,,CS12_Beechworth_C2_4,78678,78430,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:43:44.999,,,,,78678,78430,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:43:44.999,,,,,78678,78430,78678,78430,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:43:44.999,,,,,78678,78430,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:44:15.095,,,,,78678,78430,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:44:55.411,9,1,,CS12_Beechworth_C2_5,78679,78405,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:44:55.411,,,,,78679,78405,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:44:55.411,,,,,78679,78405,78679,78405,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:44:55.411,,,,,78679,78405,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:45:25.452,,,,,78679,78405,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:46:05.569,10,1,,CS12_Beechworth_C2_6,78680,78381,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:46:05.569,,,,,78680,78381,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:46:05.569,,,,,78680,78381,78680,78381,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:46:05.569,,,,,78680,78381,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:46:35.621,,,,,78680,78381,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:47:15.807,11,1,,NIST612_3,67448,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:47:15.807,,,,,67448,62034,,,0,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:47:15.807,,,,,67448,62034,67448,62034,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:47:15.807,,,,,67448,62034,,,,On,10,Manual: B,40,0,0,0,0,
2018-02-21 13:47:45.852,,,,,67448,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:48:25.979,12,1,,NIST610_3,69824,30833,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:48:25.979,,,,,69824,30833,,,0,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:48:25.979,,,,,69824,30833,69824,30833,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:48:25.979,,,,,69824,30833,,,,On,10,Manual: B,35,0,0,0,0,
2018-02-21 13:48:56.022,,,,,69824,30833,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:49:36.205,13,1,,CS12_Beechworth_C2_7,78681,78355,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:49:36.205,,,,,78681,78355,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:49:36.205,,,,,78681,78355,78681,78355,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:49:36.205,,,,,78681,78355,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:50:06.238,,,,,78681,78355,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:50:46.342,14,1,,CS12_Beechworth_C2_8,78683,78330,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:50:46.342,,,,,78683,78330,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:50:46.342,,,,,78683,78330,78683,78330,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:50:46.342,,,,,78683,78330,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:51:16.649,,,,,78683,78330,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:51:56.739,15,1,,CS12_Beechworth_C2_9,78683,78306,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:51:56.739,,,,,78683,78306,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:51:56.739,,,,,78683,78306,78683,78306,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:51:56.739,,,,,78683,78306,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:52:26.820,,,,,78683,78306,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:53:06.928,16,1,,CS12_Beechworth_C2_10,78684,78281,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:53:06.928,,,,,78684,78281,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:53:06.928,,,,,78684,78281,78684,78281,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:53:06.928,,,,,78684,78281,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:53:37.011,,,,,78684,78281,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:54:17.165,17,1,,CS12_Beechworth_C2_11,78685,78255,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:54:17.165,,,,,78685,78255,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:54:17.165,,,,,78685,78255,78685,78255,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:54:17.165,,,,,78685,78255,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:54:47.360,,,,,78685,78255,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:55:27.513,18,1,,CS12_Beechworth_C2_12,78828,78277,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:55:27.513,,,,,78828,78277,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:55:27.513,,,,,78828,78277,78828,78277,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:55:27.513,,,,,78828,78277,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:55:57.602,,,,,78828,78277,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:56:37.702,19,1,,NIST612_4,67531,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:56:37.702,,,,,67531,62034,,,0,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:56:37.702,,,,,67531,62034,67531,62034,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:56:37.702,,,,,67531,62034,,,,On,10,Manual: B,40,0,0,0,0,
2018-02-21 13:57:07.831,,,,,67531,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 13:57:47.939,20,1,,NIST610_4,69904,30833,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:57:47.939,,,,,69904,30833,,,0,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:57:47.939,,,,,69904,30833,69904,30833,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:57:47.939,,,,,69904,30833,,,,On,10,Manual: B,35,0,0,0,0,
2018-02-21 13:58:17.984,,,,,69904,30833,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 13:58:58.081,21,1,,CS12_Beechworth_C2_13,78956,78280,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:58:58.081,,,,,78956,78280,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:58:58.081,,,,,78956,78280,78956,78280,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 13:58:58.081,,,,,78956,78280,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 13:59:28.122,,,,,78956,78280,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:00:08.270,22,1,,CS12_Beechworth_C2_14,78951,78305,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:00:08.270,,,,,78951,78305,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:00:08.270,,,,,78951,78305,78951,78305,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:00:08.270,,,,,78951,78305,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:00:38.307,,,,,78951,78305,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:01:18.411,23,1,,CS12_Beechworth_C2_15,78940,78331,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:01:18.411,,,,,78940,78331,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:01:18.411,,,,,78940,78331,78940,78331,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:01:18.411,,,,,78940,78331,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:01:48.460,,,,,78940,78331,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:02:28.569,24,1,,CS12_Beechworth_C2_16,78930,78286,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:02:28.569,,,,,78930,78286,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:02:28.569,,,,,78930,78286,78930,78286,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:02:28.569,,,,,78930,78286,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:02:58.643,,,,,78930,78286,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:03:38.758,25,1,,CS12_Beechworth_C2_17,78921,78309,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:03:38.758,,,,,78921,78309,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:03:38.758,,,,,78921,78309,78921,78309,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:03:38.758,,,,,78921,78309,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:04:08.799,,,,,78921,78309,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:04:48.899,26,1,,CS12_Beechworth_C2_18,78983,78295,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:04:48.899,,,,,78983,78295,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:04:48.899,,,,,78983,78295,78983,78295,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:04:48.899,,,,,78983,78295,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:05:18.975,,,,,78983,78295,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:05:59.089,27,1,,NIST612_5,67614,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:05:59.089,,,,,67614,62034,,,0,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:05:59.089,,,,,67614,62034,67614,62034,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:05:59.089,,,,,67614,62034,,,,On,10,Manual: B,40,0,0,0,0,
2018-02-21 14:06:29.192,,,,,67614,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:07:09.389,28,1,,NIST610_5,69984,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:07:09.389,,,,,69984,30831,,,0,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:07:09.389,,,,,69984,30831,69984,30831,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:07:09.389,,,,,69984,30831,,,,On,10,Manual: B,35,0,0,0,0,
2018-02-21 14:07:39.457,,,,,69984,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:08:19.626,29,1,,CS12_Beechworth_C2_19,78975,78326,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:08:19.626,,,,,78975,78326,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:08:19.626,,,,,78975,78326,78975,78326,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:08:19.626,,,,,78975,78326,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:08:49.699,,,,,78975,78326,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:09:29.800,30,1,,CS12_Beechworth_C2_20,78960,78348,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:09:29.800,,,,,78960,78348,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:09:29.800,,,,,78960,78348,78960,78348,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:09:29.800,,,,,78960,78348,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:09:59.963,,,,,78960,78348,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:10:40.101,31,1,,CS12_Beechworth_C2_21,78912,78334,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:10:40.101,,,,,78912,78334,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:10:40.101,,,,,78912,78334,78912,78334,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:10:40.101,,,,,78912,78334,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:11:10.180,,,,,78912,78334,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:11:50.306,32,1,,CS13_Saltwater_E1_1,89953,37901,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:11:50.306,,,,,89953,37901,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:11:50.306,,,,,89953,37901,89953,37901,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:11:50.306,,,,,89953,37901,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:12:20.342,,,,,89953,37901,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:13:00.496,33,1,,CS13_Saltwater_E1_2,89925,37910,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:13:00.496,,,,,89925,37910,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:13:00.496,,,,,89925,37910,89925,37910,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:13:00.496,,,,,89925,37910,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:13:30.543,,,,,89925,37910,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:14:10.669,34,1,,CS13_Saltwater_E1_3,89896,37918,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:14:10.669,,,,,89896,37918,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:14:10.669,,,,,89896,37918,89896,37918,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:14:10.669,,,,,89896,37918,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:14:40.712,,,,,89896,37918,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:15:20.795,35,1,,NIST612_6,67693,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:15:20.795,,,,,67693,62034,,,0,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:15:20.795,,,,,67693,62034,67693,62034,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:15:20.795,,,,,67693,62034,,,,On,10,Manual: B,40,0,0,0,0,
2018-02-21 14:15:50.869,,,,,67693,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:16:30.953,36,1,,NIST610_6,70063,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:16:30.953,,,,,70063,30831,,,0,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:16:30.953,,,,,70063,30831,70063,30831,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:16:30.953,,,,,70063,30831,,,,On,10,Manual: B,35,0,0,0,0,
2018-02-21 14:17:00.989,,,,,70063,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:17:41.110,37,1,,CS13_Saltwater_E1_4,89869,37929,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:17:41.110,,,,,89869,37929,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:17:41.110,,,,,89869,37929,89869,37929,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:17:41.110,,,,,89869,37929,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:18:11.184,,,,,89869,37929,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:18:51.346,38,1,,CS13_Saltwater_E1_5,89791,37955,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:18:51.346,,,,,89791,37955,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:18:51.346,,,,,89791,37955,89791,37955,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:18:51.346,,,,,89791,37955,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:19:21.394,,,,,89791,37955,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:20:01.503,39,1,,CS13_Saltwater_E1_6,89809,37923,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:20:01.503,,,,,89809,37923,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:20:01.503,,,,,89809,37923,89809,37923,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:20:01.503,,,,,89809,37923,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:20:31.698,,,,,89809,37923,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:21:11.804,40,1,,CS13_Saltwater_E1_7,89825,37888,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:21:11.804,,,,,89825,37888,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:21:11.804,,,,,89825,37888,89825,37888,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:21:11.804,,,,,89825,37888,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:21:41.856,,,,,89825,37888,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:22:21.978,41,1,,CS13_Saltwater_E1_8,89839,37855,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:22:21.978,,,,,89839,37855,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:22:21.978,,,,,89839,37855,89839,37855,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:22:21.978,,,,,89839,37855,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:22:52.047,,,,,89839,37855,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:23:32.232,42,1,,CS13_Saltwater_E1_9,89853,37826,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:23:32.232,,,,,89853,37826,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:23:32.232,,,,,89853,37826,89853,37826,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:23:32.232,,,,,89853,37826,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:24:02.269,,,,,89853,37826,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:24:42.389,43,1,,CS13_Saltwater_E1_10,89808,37985,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:24:42.389,,,,,89808,37985,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:24:42.389,,,,,89808,37985,89808,37985,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:24:42.389,,,,,89808,37985,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:25:12.439,,,,,89808,37985,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:25:52.546,44,1,,NIST612_7,67776,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:25:52.546,,,,,67776,62034,,,0,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:25:52.546,,,,,67776,62034,67776,62034,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:25:52.546,,,,,67776,62034,,,,On,10,Manual: B,40,0,0,0,0,
2018-02-21 14:26:22.621,,,,,67776,62034,,,,Off,0,Manual: B,40,0,0,0,0,
2018-02-21 14:27:02.718,45,1,,NIST610_7,70144,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:27:02.718,,,,,70144,30831,,,0,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:27:02.718,,,,,70144,30831,70144,30831,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:27:02.718,,,,,70144,30831,,,,On,10,Manual: B,35,0,0,0,0,
2018-02-21 14:27:32.775,,,,,70144,30831,,,,Off,0,Manual: B,35,0,0,0,0,
2018-02-21 14:28:12.892,46,1,,CS13_Saltwater_E1_11,89845,37973,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:28:12.892,,,,,89845,37973,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:28:12.892,,,,,89845,37973,89845,37973,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:28:12.892,,,,,89845,37973,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:28:42.930,,,,,89845,37973,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:29:23.081,47,1,,CS13_Saltwater_E1_12,89879,37960,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:29:23.081,,,,,89879,37960,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:29:23.081,,,,,89879,37960,89879,37960,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:29:23.081,,,,,89879,37960,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:29:53.133,,,,,89879,37960,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:30:33.237,48,1,,CS13_Saltwater_E1_13,89919,37948,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:30:33.237,,,,,89919,37948,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:30:33.237,,,,,89919,37948,89919,37948,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:30:33.237,,,,,89919,37948,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:31:03.285,,,,,89919,37948,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:31:43.506,49,1,,CS13_Saltwater_E1_14,89958,37935,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:31:43.506,,,,,89958,37935,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:31:43.506,,,,,89958,37935,89958,37935,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:31:43.506,,,,,89958,37935,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:32:13.579,,,,,89958,37935,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:32:53.664,50,1,,CS13_Saltwater_E1_15,89785,38345,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:32:53.664,,,,,89785,38345,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:32:53.664,,,,,89785,38345,89785,38345,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:32:53.664,,,,,89785,38345,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:33:23.720,,,,,89785,38345,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:34:03.948,51,1,,CS13_Saltwater_E1_16,89810,38345,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:34:03.948,,,,,89810,38345,,,0,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:34:03.948,,,,,89810,38345,89810,38345,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:34:03.948,,,,,89810,38345,,,,On,10,Manual: B,20,0,0,0,0,
2018-02-21 14:34:33.990,,,,,89810,38345,,,,Off,0,Manual: B,20,0,0,0,0,
2018-02-21 14:35:14.108,52,1,,CS13_Saltwater_E1_17,89835,38345,,,,Off,0,Manual: B,20,0,0,0,0,
