"Bischoff_2a_P6","Thu Nov 23 16:27:22 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,500,8001,300,4300,7101,2100,0,0,54159,100,5601,1000,300,1900,1200,100,0,700,300,100,0,0,0,0,0,0,16505,36827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04,800,7001,300,5901,8702,2700,0,100,56063,700,3600,1400,200,2500,1600,200,0,1100,100,200,0,0,100,0,0,100,100,23511,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0
1.56,400,6001,700,4600,6301,1600,0,0,58468,1300,4500,700,200,2000,800,100,0,1000,100,100,0,0,0,0,0,0,15205,32121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,1000,7001,100,4900,6601,1800,0,200,54660,1100,3800,700,200,2200,1200,0,300,600,300,100,0,0,0,0,0,0,6601,8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,200,7401,900,4300,6401,1600,0,100,53557,900,3700,800,300,1200,1300,100,0,1000,200,0,0,0,0,0,0,400,600,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
3.13,1000,7001,200,2800,7401,1800,0,0,54058,1300,4400,600,300,2300,1100,100,0,1300,100,100,0,0,0,0,0,100,16706,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
3.65,1000,7801,200,4300,7501,1900,0,200,53457,1100,3600,1000,1100,1900,1700,0,0,1500,200,100,0,0,100,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
4.17,700,6801,200,3400,7601,1500,0,400,52255,1000,4300,500,200,2500,1100,200,0,1100,200,0,0,0,0,0,0,0,9202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.69,700,5801,200,3800,6401,1500,0,200,53457,1000,3800,1000,400,2800,1100,100,200,1900,0,0,0,100,0,0,0,0,1600,23811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
5.21,1200,7001,400,6101,6701,1000,0,100,56865,900,4900,600,200,2000,600,0,0,500,100,0,0,0,100,0,0,0,12903,28616,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
5.73,900,7901,700,3500,6201,1000,0,200,54159,800,4900,1000,300,3700,1400,0,0,800,600,0,0,0,100,0,0,0,1700,35425,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
