"NIST 612-6","Thu Nov 23 17:08:55 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
14.60,700,5601,800,3800,8001,1300,0,0,52455,500,5201,1300,200,2300,1100,300,100,1500,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
15.12,1000,7201,200,4400,5401,1700,0,100,49649,400,4500,900,700,2400,600,200,200,1900,200,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,400,6001,100,3600,7201,1800,100,0,52054,700,6001,900,300,2100,1400,100,0,900,300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
16.16,300,7901,500,5201,9202,1200,0,300,52956,600,5801,1300,700,3100,1100,0,100,1200,200,100,0,0,0,0,0,100,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
16.68,500,8001,300,4600,6601,1300,0,200,53758,400,3800,700,100,2500,1600,0,0,1300,400,100,0,0,0,0,100,0,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
17.20,800,5701,300,3700,7101,1300,0,100,49950,1300,5101,1100,600,2100,1200,0,100,1000,300,300,0,0,0,0,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
17.73,700,7001,300,3700,6801,2000,0,0,55061,800,4300,600,400,2500,1100,200,200,700,400,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0
18.25,400,7201,400,3700,6001,1200,100,100,53658,800,4700,700,500,2900,500,100,0,600,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
18.77,400,6501,600,5000,6601,1300,0,300,52655,1000,4200,1000,500,2400,1100,300,300,700,100,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
19.29,1200,8802,0,4200,7101,1600,100,200,51252,700,5401,1500,200,1700,900,100,100,800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,1100,6401,500,3700,8001,1100,0,300,50150,1100,4700,700,500,1600,500,0,100,800,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.33,900,6401,400,4400,7501,1400,0,0,50150,1200,4500,1000,500,1900,1000,0,100,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,500,7101,200,4300,8301,1500,0,100,55461,1500,4000,600,500,2700,1600,0,0,1000,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
21.38,600,5801,200,3900,7601,1700,0,0,49950,1000,4200,1200,100,1900,1300,100,100,900,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
21.90,700,6101,100,4000,6901,1200,0,400,50751,800,2100,800,300,2500,1200,300,0,1100,300,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
22.42,800,6501,400,4300,6701,1900,0,100,51553,1000,4000,1400,100,2600,1300,100,0,1500,200,700,2400,1600,1000,2000,0,2700,500,500,1400,7301,5801,6401,1400,800,3700,1500,13003,4900,4100,5501,26414,2100,6301,37328,0,2700,800,37328
22.94,5201,855388,5801,6501,640706,11203,1100,13504,60974,1100,21009,1800,10002,4000,2500,2500,8101,5301,3800,23311,95482,52655,27615,41935,3200,53257,6201,18307,21509,108636,113055,113959,18006,21309,74009,23411,177125,44039,45141,54860,154476,13003,34223,191229,3200,53257,21309,191229
23.46,15005,3448840,25613,11203,2547392,45742,2700,44740,82937,2800,53457,2300,31320,8001,7501,6301,25813,14604,8401,76818,262976,143812,62378,105422,9902,132651,15705,37027,46243,227531,228742,230457,35625,43538,136270,39331,293108,68393,68393,83138,230457,26114,50651,296144,9902,132651,43538,296144
23.98,19408,4573476,29918,13604,3193866,57266,4200,49649,82135,4600,67992,3000,34123,9802,9902,8601,27615,16606,9902,84442,298572,161319,74210,112151,11203,139790,15505,41234,48447,247923,242773,247519,34624,49649,153872,47846,324695,75012,70900,82737,266715,28316,55562,309200,11203,139790,49649,309200
24.50,20608,4878236,33422,13504,3367261,64984,3500,53658,89058,4900,67290,3400,41434,11403,12203,10902,33923,17806,11803,93474,356220,181255,85145,130238,13203,163835,20208,47846,59270,281172,280768,285926,40533,47345,168566,56664,370323,82335,80229,97189,297358,28016,63581,423253,13203,163835,47345,423253
25.02,21409,"#######",36527,16806,3741713,62779,3400,55461,90564,4600,67792,3000,43338,11303,10002,10602,31720,20408,11603,96887,349425,186090,84141,129535,11603,169170,19207,51152,52756,310618,273892,302317,39732,51353,172594,54559,378341,86148,91868,99397,322466,36627,72605,393371,11603,169170,51353,393371
25.55,24512,"#######",42436,18707,3945463,70900,4800,64182,98594,6301,72405,2800,46844,10602,11403,13804,37128,19207,13203,114361,375905,193042,88055,141902,13904,178435,23411,53357,57867,319124,295031,316592,44339,55562,171990,57165,390323,92471,91066,104418,333915,38129,68995,384433,13904,178435,55562,384433
26.07,25213,"#######",42736,19708,4046575,72505,4800,67491,94478,5401,77620,3100,46643,10802,10302,11203,40032,22210,12803,118982,386160,220770,100401,160816,15305,192236,23511,61977,71302,360176,325505,362814,45742,60072,193546,62779,431492,100301,99297,113758,363828,41835,86851,422338,15305,192236,60072,422338
26.59,31420,"#######",49449,23611,4491280,80630,4600,73307,97289,5401,81031,3800,51152,10302,12603,12303,37728,22310,14204,117375,402006,210785,95984,153067,12103,196771,22410,59170,67090,348411,315073,325100,45842,61676,189113,58268,394996,94779,84844,108334,323885,36427,69797,375093,12103,196771,61676,375093
27.11,24312,"#######",43438,20308,3979475,69095,4300,64082,96486,6101,71201,2700,47946,10602,12003,11303,34324,22210,11603,106627,387074,189113,92370,146930,15105,194252,23211,60072,66689,344964,318618,328747,46042,62077,197880,66188,430271,98694,101004,114863,361292,42636,73708,443601,15105,194252,62077,443601
27.63,25013,"#######",52956,21209,4602201,80329,5201,67992,100502,6301,85847,4100,50751,11102,12503,13704,40833,24012,11603,124208,411153,217946,101506,161118,15105,203828,24012,64383,66087,372352,324290,333814,47545,59972,197074,61876,415220,98293,97088,115968,346586,37929,78423,404953,15105,203828,59972,404953
28.15,27115,"#######",47345,18006,4300608,79225,4800,63681,93575,5801,78924,2000,46944,11002,11303,12003,41334,26114,16105,121997,394590,213911,98293,163734,15005,205441,28316,64182,71803,381082,331990,361596,49649,60072,201610,68093,454494,106928,100502,123605,374484,45541,85847,454596,15005,205441,60072,454596
28.67,33222,"#######",57967,18307,4923327,86750,6201,85747,105522,6901,96385,4200,51854,11102,14404,12003,42937,25513,13904,132953,437291,227329,104618,169674,18607,216130,23311,62678,70399,379661,320542,346383,49649,61676,207155,71602,428338,102409,107631,119284,394082,38029,86048,438716,18607,216130,61676,438716
29.20,28616,"#######",48347,21609,4685090,86249,3800,81031,100803,6701,101305,3800,58969,14004,17106,15005,49850,28116,16205,155281,471097,257621,121896,201005,18607,240552,30318,78122,87352,443296,370221,399669,53257,66087,214416,67491,447265,107531,106024,124308,373570,42436,85747,432204,18607,240552,66087,432204
29.72,32922,"#######",55361,19608,4683176,86650,4000,80730,98996,5501,83840,3500,51954,13304,14204,14204,44640,22410,16806,128731,450829,247014,111950,174809,16906,255196,29117,76818,86249,463966,401600,431085,56363,83941,249741,81834,541706,129334,133857,158803,462947,50751,113156,546611,16906,255196,83941,546611
30.24,34624,"#######",61776,21209,"#######",98494,6201,94277,113156,8301,100803,3600,62678,14304,16405,14604,46844,30218,19107,155080,514337,266715,118480,191027,20909,247822,29918,79526,81131,448894,369003,399060,50351,68594,222586,67290,474052,104217,106627,129032,381286,42236,90162,474969,20909,247822,68594,474969
30.76,33122,"#######",56664,21509,4854515,86249,6401,80329,102811,5101,93274,3600,52555,11703,14604,12703,46143,27115,17806,145019,473441,238634,112553,195159,17706,243985,31920,75915,83640,465392,387175,410543,56865,76015,245096,68093,490566,111850,114662,140393,425999,51353,102309,514133,17706,243985,76015,514133
31.28,33823,"#######",62277,20508,"#######",89359,6201,90965,103815,7701,101506,4300,59471,14704,15605,16005,44940,29918,15605,149948,511275,254590,114964,202819,20108,267119,33422,75915,85646,458873,398755,431899,55862,76316,234495,80028,506071,118882,117073,137879,427525,54159,100602,503928,20108,267119,76316,503928
31.80,35726,"#######",56464,18907,"#######",84442,4500,89259,107029,6901,94177,3200,60573,13003,14104,12603,49749,22810,15005,143008,459586,231568,111247,178334,18507,232779,29117,75414,83339,425694,353989,364741,50751,68393,203626,64583,442583,102711,105221,122097,361799,42035,89159,448691,18507,232779,68393,448691
32.33,29117,"#######",51152,19708,4417030,74711,4700,77520,98192,6601,89962,4200,55662,12203,15105,13404,39732,22010,14104,127926,434442,211894,92471,162023,14604,225311,26514,71502,69196,378950,319630,359263,44039,64182,190120,59872,437393,100301,98895,120590,348817,42636,87754,418270,14604,225311,64182,418270
32.85,26914,"#######",48247,18006,4199954,78222,5301,64784,98795,5601,83740,2600,43939,10902,14304,12703,40132,23611,15205,126921,380879,195763,85245,146729,12403,205945,25913,64283,68694,352974,284105,323378,43338,53257,185788,54359,371642,93675,78122,101606,312643,34724,71903,377935,12403,205945,53257,377935
33.37,24312,"#######",45942,14504,4004545,76517,4000,64583,93876,4500,87051,3700,48247,12603,16105,12603,41334,22510,16105,126519,409222,202416,103112,169472,16505,208163,25513,64383,71302,375397,318314,363524,48848,62578,196872,62779,431797,102108,94277,116169,368191,42736,87352,458466,16505,208163,62578,458466
33.89,32121,"#######",55762,15705,4530028,77821,5801,79526,105522,5101,91367,3700,54159,12403,14304,10202,42236,23611,14104,119284,397536,203727,90162,151156,13504,210886,27315,66488,68494,365858,310922,321757,40333,58669,184176,54760,391339,89761,94779,117475,336347,41434,73708,398653,13504,210886,58669,398653
34.41,27615,"#######",44239,16906,3937665,68293,4500,64383,89861,5000,75213,3500,44239,10202,12003,11203,35325,22910,13404,104317,367481,185586,83339,140896,12203,190019,20709,58168,62378,344558,288252,310820,43338,55562,167358,53858,376717,84041,87152,104418,323682,40933,74912,403937,12203,190019,55562,403937
34.93,25913,"#######",46343,13103,4041435,73207,3100,69898,98192,5801,80128,2800,46744,11303,12803,11803,35625,21810,11603,123404,369714,191128,90664,150552,14504,198787,23511,56965,67190,368902,298775,319124,39431,52655,190019,54860,370830,86650,85847,105924,316795,38530,71703,388495,14504,198787,52655,388495
35.46,22710,"#######",40533,14704,3847976,69597,4200,64082,95783,6101,77620,3400,47645,12703,10002,10802,35125,20308,12303,114060,360176,186090,80931,135064,15305,188508,22310,61275,61275,330673,277330,311630,40733,52856,179341,50451,360277,80630,78322,89560,313250,35826,69196,367887,15305,188508,52856,367887
35.98,27015,"#######",40733,12303,3752228,66889,4400,66889,93776,6301,72405,3100,44940,9702,12403,9902,40533,21709,10602,113256,340706,183471,90564,134260,13003,181355,21409,57466,61175,344254,296245,288556,43037,54159,175615,53257,361292,85747,91266,102811,325911,38430,71703,376413,13003,181355,54159,376413
36.50,25313,"#######",42837,13604,3709962,65887,2700,63480,93776,5501,71302,2200,43137,10302,11803,11002,39131,18807,13704,122298,373367,192136,97992,146830,14504,186795,23911,61075,63681,340098,294929,310516,42236,55261,180147,52655,372352,89861,82235,102008,314465,38229,72405,364437,14504,186795,55261,364437
37.02,23511,"#######",40032,14104,3779286,69998,3300,64182,91868,4800,67591,2300,43838,10902,11603,9702,37328,20208,13604,103815,360480,185083,86650,138684,14304,190019,24512,57165,67190,345369,282588,302418,43137,56363,183672,53557,360582,87954,87453,106426,318212,37428,71101,371946,14304,190019,56363,371946
37.54,24612,"#######",41635,14204,3579657,56063,3500,55461,87553,5801,69697,2700,39631,11703,11503,9402,31219,18507,12703,92571,312845,161621,73608,124007,13604,166251,18207,48347,57967,288151,255398,276218,38530,46343,153168,47545,327430,72204,76718,91668,264795,32721,61776,336145,13604,166251,46343,336145
38.06,20308,"#######",38430,14104,3596428,68393,3400,60774,90363,4900,72806,2500,41935,12003,11403,11803,32621,21910,13504,105020,330065,181053,82536,139086,11403,168264,21009,49449,60072,297257,241561,288050,40833,53156,164338,50250,332699,80329,72004,90965,283498,32922,64984,326620,11403,168264,53156,326620
38.58,23511,"#######",37829,14204,3483143,59170,3500,57867,87754,5601,67992,2600,39131,9402,10802,12203,31019,17606,10402,98594,320744,175514,78623,120892,13103,163130,21910,51252,59270,311833,269242,294120,40433,51252,164640,52355,359263,82235,82034,89962,294626,34624,64984,360075,13103,163130,51252,360075
39.10,22910,"#######",40833,13203,3684473,63280,4200,64583,92471,7501,76015,3200,35425,11203,9902,10902,34324,21709,11203,100200,330369,175111,81432,125916,13203,162728,17006,51653,53658,295334,253378,273690,40833,46343,151558,50451,325303,79025,74009,90865,279757,29918,61876,325303,13203,162728,46343,325303
39.63,21009,4840076,36827,12803,3382417,63079,3400,63180,84041,5901,68795,2000,44139,11403,11803,10302,33422,19307,10502,101004,342936,181859,78824,133154,14804,172795,20809,52154,56464,315478,274195,286330,41234,55662,167157,54058,369612,86449,82837,103313,311833,33322,67591,355307,14804,172795,55662,355307
40.15,23411,"#######",38430,13704,3621258,57967,4200,59471,90363,4300,65786,3000,41034,8501,10702,10102,35125,21109,11102,106627,326518,173802,82034,142505,12103,173299,21409,50651,55862,302216,270354,285319,38730,47345,167660,52255,339185,79125,76617,92973,290781,33723,64684,338375,12103,173299,47345,338375
40.67,23511,"#######",37328,16305,3364527,57466,4000,58569,89861,5101,68795,2900,38630,8401,12603,6901,29517,16205,11002,94980,307986,164540,71201,122700,12103,167459,19708,50952,53858,290377,255398,263784,38830,48647,158501,45742,346079,81031,78623,93776,278543,31820,63681,334422,12103,167459,48647,334422
41.19,22410,4835504,37628,14004,3369311,61375,2900,54459,81533,5601,62478,2600,37628,11403,10702,8101,30819,15705,12103,95281,324695,167459,78523,121193,12303,168164,18507,49549,56764,319124,253378,266715,38930,48447,160614,46744,338780,77921,76517,91166,275308,31520,59872,318314,12303,168164,48447,318314
41.71,21509,4781073,39331,12103,3136657,55161,1900,50952,82235,5201,59070,3400,38229,8601,9102,8501,28716,15305,9602,86449,295638,156186,69898,106426,11503,153168,14704,44840,50150,278442,223696,247014,36927,41334,146528,41534,309302,71602,72906,83339,259944,32321,63380,323783,11503,153168,41334,323783
42.23,20809,4834182,38730,13003,3265040,56865,3200,51252,84543,3900,64082,2600,39131,10302,11803,9202,33422,18307,9602,94478,311529,160010,75915,121494,11803,152262,18807,51152,53056,287645,232577,258126,32721,44740,146930,47144,312339,75213,77420,85345,262572,32020,60774,323378,11803,152262,44740,323378
42.75,20208,4840556,34524,14104,3371020,54760,3200,55461,84944,4300,63380,2400,40433,10402,10702,7501,31119,20108,11102,99698,308795,172594,80229,120892,13103,166956,17806,48347,52455,295334,239643,261965,34924,47144,141097,45441,297054,74611,72906,86750,256408,30018,60774,313959,13103,166956,47144,313959
43.27,17106,4471215,34824,11002,3067965,55662,4100,52956,77520,4900,61776,3000,35125,9402,11603,6901,28416,18207,10102,95080,300799,168768,82235,124107,12403,170681,20308,46643,51954,291287,258328,261864,37528,48948,152866,53758,345065,83840,82737,93776,281779,34324,60273,330875,12403,170681,48948,330875
43.79,22210,"#######",41434,12303,3499281,67190,4900,53457,85044,5301,64583,2100,40132,10202,10602,8802,30819,16806,9602,92170,296751,155281,73307,115566,8802,156690,18307,46343,49749,265300,228641,240956,32221,46143,143310,44540,307176,74210,70198,83339,259944,28716,58168,311124,8802,156690,46143,311124
44.32,18807,4323380,33122,12603,2965877,58067,3400,48247,83941,3900,55562,2800,35525,10802,9602,6501,26714,14804,11803,88858,270556,143913,65185,108234,11002,148037,19608,45541,51854,271769,232981,235908,34624,43438,147534,46744,303532,72706,73107,90564,278745,30719,54960,315478,11002,148037,43438,315478
44.84,19908,4908852,35325,13504,3335268,59872,2800,59671,85646,5301,62578,2500,34824,9702,9802,9102,29017,19307,12903,88958,271163,145019,68995,101907,10902,133455,19207,42937,45041,249943,210482,228944,32121,39131,135868,42937,298471,72906,71101,78724,260955,29517,56464,314162,10902,133455,39131,314162
45.36,20008,4577526,34324,11303,3252220,57165,3500,53658,88557,4000,64082,3900,38630,10402,10502,8802,31420,18207,10502,91567,305354,172493,81733,122801,12703,165345,20108,53156,53357,295537,244086,265806,35225,43438,144416,46443,320846,76718,74611,92471,269849,29217,64483,316997,12703,165345,43438,316997
45.88,21209,4684014,37128,11303,3134850,52856,2700,48046,78924,4000,57666,1300,38730,7301,10902,8501,28917,17106,9802,85847,280464,146126,70900,109941,11303,152061,17206,47645,51252,281981,228035,250044,33823,45141,139589,47445,315073,77721,70399,82837,273488,27315,57967,305860,11303,152061,45141,305860
46.40,24712,4688320,36427,11503,3104488,64684,3800,53056,81131,4000,59972,2600,38229,10002,11903,5501,28316,15205,11203,96787,297965,162527,75714,109539,11503,157696,19908,46343,58468,288657,243884,253984,39832,47946,141499,46944,329862,78423,77620,95683,265806,29517,53758,323783,11503,157696,47946,323783
46.92,22310,4805212,35325,11203,3065600,57065,4200,44339,80730,4100,53658,1600,30218,8001,9602,8401,25813,14504,8401,71703,239138,126419,58168,101807,10002,130842,15205,43237,43438,233384,198485,205541,27415,38229,124107,37728,268636,59872,61275,79627,214819,24812,48547,273690,10002,130842,38229,273690
47.44,16205,4129074,30318,15305,2836920,56063,2700,49749,81633,4300,58168,3100,35926,10702,10802,7101,29918,18407,10402,91567,299888,157495,74009,123102,12003,168264,17006,47545,53758,287544,238835,252367,34324,47946,143611,47245,311124,70600,76116,84342,250347,29017,56564,312643,12003,168264,47946,312643
47.97,19808,4660340,35525,14604,3098059,55862,4100,47345,80329,5201,58067,2500,34924,9702,9902,10402,28316,15305,10302,90363,295638,152061,72706,112452,11303,157092,20909,48447,53156,275510,228742,244692,33022,42937,135567,39832,296852,69998,70399,74912,243581,27615,50852,274600,11303,157092,42937,274600
48.49,16105,3963396,28616,13203,2687261,48347,2700,44940,80931,4200,51453,3500,29317,7601,8802,6001,27815,16505,8101,82034,256004,141097,67090,107129,9702,143511,16005,44139,51052,259237,216735,231568,30719,40733,130640,40533,292299,70499,69196,79526,237826,26714,53758,291186,9702,143511,40733,291186
49.01,18907,4428996,35826,13904,2898410,51754,3500,48547,80229,3700,57967,2500,31920,8501,9302,8802,28917,16806,10002,88055,275914,151256,68093,108736,10102,154878,15005,48447,50852,264088,232072,249135,36727,44740,129334,42837,293715,73408,70700,74611,244894,27715,55662,283397,10102,154878,44740,283397
49.53,17606,4190673,30519,13504,2769669,52655,2400,47245,76517,4600,57967,2400,33222,8902,8601,6701,26314,16806,10002,76818,239946,131244,55862,92471,7701,128932,15005,41034,46343,221073,195562,187904,26014,35726,120289,37728,255196,63079,59070,69095,212096,25913,46643,240350,7701,128932,35726,240350
50.05,18307,3827687,28716,11803,2665950,44139,4600,44940,80529,4200,50852,2000,31420,7901,9402,8001,25613,16205,10902,74110,238835,134058,67892,106426,11403,132550,17706,39732,45041,237523,200098,212197,29417,41234,123303,39531,268231,69797,65686,75012,240956,27916,54860,274903,11403,132550,41234,274903
50.57,17606,4195842,31320,12203,2839600,51353,4100,48146,77520,4700,59170,1500,33923,10102,10302,7801,29117,14204,11203,86048,280161,155683,70700,112251,8902,156589,17406,47746,49449,265704,234999,249135,32321,43237,130942,47545,301406,70198,76517,85245,237523,30118,56163,291995,8902,156589,43237,291995
51.09,19908,4360826,34123,15005,3037455,53156,3900,52655,82837,5000,61576,2300,37027,10602,10802,7601,29117,19307,10202,85345,283296,154677,72204,110946,12303,151659,18407,45541,51954,275409,230558,252771,32621,46143,138482,41134,302924,67391,68694,81031,254186,29718,58769,291489,12303,151659,46143,291489
51.61,20208,4311579,33623,14204,2798088,51052,2500,40833,77420,3200,56363,3100,34324,8902,8401,8201,29217,18307,11203,80329,268636,146428,61375,107531,11102,143310,16706,48447,44039,252872,208365,228742,28216,38129,126921,41234,280667,71803,67190,79125,241763,26314,52154,278139,11102,143310,38129,278139
52.14,17406,4159915,33522,14304,2748959,52154,3000,48848,82536,4900,55261,2600,36627,8702,8802,8802,26114,15105,9602,89159,287241,163030,72906,110745,11603,150451,16906,50150,54760,263178,225008,254186,31520,40232,137678,42436,297054,71903,72706,86148,263784,32421,56063,308188,11603,150451,40232,308188
