"Bischoff_2a_P14","Thu Nov 23 16:46:49 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
13.55,1100,8101,300,4300,8802,1400,0,0,47645,400,3700,900,400,2500,600,200,0,1000,100,0,0,0,0,0,0,100,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
14.07,800,7501,200,4500,7201,1200,0,0,50751,1300,3700,1600,100,2000,1000,0,400,900,100,100,0,0,0,0,0,0,13304,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.60,600,5301,300,3500,7101,1800,0,0,51954,700,3800,1400,300,2300,1500,100,0,900,100,0,0,0,0,0,0,0,400,300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
15.12,900,8101,700,4100,7601,1400,0,100,53758,1000,3700,1600,500,2300,1200,100,0,700,0,100,100,0,0,0,0,0,13704,600,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
15.64,900,6601,200,3300,7001,1800,0,0,52054,700,4300,1400,400,2900,1800,200,100,1300,100,0,0,100,0,0,0,0,16806,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.16,700,6201,500,4200,6601,1500,0,0,50250,1300,4400,800,400,2900,1300,200,0,1100,100,0,0,0,0,0,0,0,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.68,1000,6901,200,3600,4400,1600,0,100,52856,500,4800,1100,300,3000,1800,100,0,1000,100,100,0,0,0,0,0,300,100,9002,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
17.20,800,6501,100,4300,7501,2100,0,0,49449,900,4000,1400,200,2300,2100,100,100,1700,200,0,0,0,0,0,0,0,100,200,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
17.72,500,6901,300,4200,7701,1800,0,0,49148,700,2400,700,500,2400,900,200,0,1300,400,0,0,0,0,0,0,0,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.24,1100,7001,400,4800,6701,1900,0,0,55161,2100,3500,700,100,3200,1400,200,100,1100,100,0,0,0,0,0,0,0,100,5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
18.77,700,7901,600,5000,6101,1100,0,0,51052,900,3500,1700,300,2100,1000,100,0,700,0,100,0,0,0,0,0,0,100,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.29,1100,6901,600,3700,6701,1600,0,0,47946,1300,4900,1300,600,1500,1600,300,0,300,100,100,0,0,0,0,0,0,100,2000,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,1000,7201,200,4500,6301,1400,100,100,53056,1000,4200,500,400,1900,1100,0,0,900,200,0,0,0,0,0,100,0,21309,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
20.33,500,8201,0,5401,7901,1200,0,0,51854,600,4600,1200,400,3800,600,100,0,300,0,0,0,0,0,0,0,0,500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,1300,6301,700,4000,5801,1700,0,100,52455,700,3000,500,200,2900,1100,200,0,1000,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
21.37,700,6901,700,3800,6901,1500,0,0,50050,700,7101,7201,500,3100,1400,300,100,900,100,0,0,0,1500,0,0,337462,11934670,31122104,0,100,0,0,0,0,0,0,400,0,0,200,0,552846,12003,1700,0,337462,0,1700
21.90,2000,300698,200,4300,5601,5401,200,100,49248,400,26314,58769,1100,4300,900,1300,2100,500,100,0,0,0,20108,100,0,2130250,59320168,168213952,500,100,0,100,0,0,100,600,400,0,0,1900,0,1630811,8902,3400,0,2130250,0,3400
22.42,2500,226824,400,6201,6501,11203,200,100,52756,200,23611,54459,1500,4300,1000,700,2900,1000,300,200,100,0,32922,100,100,2976203,84443272,226300960,800,100,0,0,0,0,0,700,400,0,0,1700,0,1881213,5801,4200,100,2976203,0,4200
22.94,1600,163432,300,5501,6801,11002,600,200,56564,600,18307,31420,2000,4700,1400,600,3500,700,200,0,0,0,34924,200,0,4006514,95608240,282391360,800,0,0,0,0,0,0,1000,800,0,0,2000,0,2140253,2800,5201,0,4006514,0,5201
23.46,900,90263,500,7501,5301,8902,500,400,52355,800,12603,18707,2500,3800,1100,500,3700,800,600,100,100,0,46643,300,0,4697716,105965536,230307200,700,100,0,0,0,0,0,1500,400,0,0,2600,0,2223139,2000,4700,0,4697716,0,4700
23.99,1200,73006,300,7501,6501,14304,700,300,58168,1000,15405,17806,2300,4700,500,500,3700,1500,400,0,0,100,42837,600,0,4344420,107985368,316449280,300,200,0,0,0,0,0,900,1200,0,0,2900,0,2170175,2300,5301,0,4344420,0,5301
24.51,400,72806,400,7601,5901,13404,800,100,50451,700,16105,13103,2300,4700,700,300,4200,1100,200,0,0,0,45541,200,0,4835972,115347768,304428576,400,500,100,0,0,0,0,1100,1000,0,0,2900,0,2235469,1000,4600,0,4835972,0,4600
25.03,1000,41134,200,8001,5801,13103,800,0,52756,1300,8401,15405,2500,5301,1000,200,4000,1500,0,0,0,0,45241,1300,0,4928144,109759104,308435456,1400,100,0,0,0,0,0,400,1200,0,0,3800,0,2267249,800,4400,0,4928144,0,4400
25.56,1000,27315,300,6501,6501,12303,600,100,48547,800,9702,12903,2000,5701,900,200,3600,500,200,0,0,0,43338,500,0,4743800,112203080,292408160,600,300,100,0,0,0,0,1000,700,0,0,3800,0,2238744,700,4000,0,4743800,0,4000
26.08,600,44239,200,7601,6101,10702,1200,100,49850,600,6101,8301,2100,6101,1600,200,2500,700,200,0,0,0,43538,300,0,5220040,112217624,314445824,400,0,0,100,0,0,0,900,600,0,0,3400,0,2142754,400,4400,0,5220040,0,4400
26.60,600,12403,400,9302,6901,8802,900,500,53858,800,7201,8802,2000,4700,2000,200,2100,1200,400,0,0,0,44540,900,0,4405860,110093600,296414912,300,100,100,0,0,0,0,900,800,0,0,3300,0,2038558,500,3800,0,4405860,0,3800
27.12,1000,12303,300,6901,5201,10702,1600,100,47645,1200,6501,9102,2500,5201,1100,200,3900,900,0,300,0,0,44540,900,0,4636271,108087120,320456256,500,300,0,200,0,0,0,1000,1100,0,0,3600,0,1994509,400,3100,0,4636271,0,3100
27.65,1300,15405,500,8401,6301,8902,1600,0,51252,600,7801,5801,1800,6401,900,100,2500,600,100,0,0,0,43137,600,0,4313700,111199104,250338928,300,0,0,0,0,0,0,900,1000,0,0,3100,100,1835925,300,2900,0,4313700,0,2900
28.17,800,16105,200,8101,7201,9502,1100,200,51152,900,6901,6201,2900,3500,600,200,2900,1000,200,0,0,0,38129,1000,0,4528744,108465064,294411520,300,100,0,0,0,0,0,500,1500,0,0,3300,0,1817767,300,4100,0,4528744,0,4100
28.69,900,10402,400,6601,7201,6701,1300,400,51954,1300,7101,7201,3000,4400,1500,0,3100,900,100,100,0,0,41434,1200,0,4313700,104164640,348505920,1000,0,100,100,0,0,0,1100,400,0,100,3400,0,1742266,300,2900,0,4313700,0,2900
29.22,1200,10402,100,7001,5401,6901,1900,400,48948,1000,6301,7701,2400,4600,700,0,1700,1400,0,0,0,0,44039,2000,0,4313700,104919736,286398048,600,100,0,0,0,0,0,1000,1000,0,0,3300,0,1588088,200,2800,0,4313700,0,2800
29.74,600,8902,200,7001,6101,5601,1700,500,48547,1300,6301,4300,1400,3800,1700,0,1200,1500,200,0,0,100,35726,2300,0,4590188,104150120,244329328,300,100,100,200,0,0,0,400,1000,0,0,3700,0,1504020,300,2600,0,4590188,0,2600
30.26,800,8601,300,5501,8201,7501,2700,200,51854,1200,5501,5401,2200,4900,1200,200,1300,700,100,300,0,0,39732,2200,0,4359780,102408176,290404768,500,0,0,100,100,0,0,600,1100,0,0,4000,0,1339657,0,1900,0,4359780,0,1900
30.78,200,7501,200,7701,6001,6001,3500,500,49850,600,5201,3300,1700,6301,1400,200,2100,900,100,0,100,0,39431,1600,0,4697716,105253784,268368144,600,100,0,200,0,0,0,800,1200,0,0,3000,100,1276897,100,2400,0,4697716,0,2400
31.31,1000,10802,500,8101,6101,6101,3500,900,48547,700,5801,3600,2500,5801,1100,300,1100,700,0,0,0,0,39531,2800,0,3868289,99593840,246332512,200,100,0,0,0,0,0,1200,1600,0,100,3400,0,1193526,0,2300,0,3868289,0,2300
31.83,700,11303,300,8601,7101,5801,4100,800,50751,100,4800,5000,1100,5601,1300,400,1000,1300,200,0,0,0,41735,4300,0,3683996,100159432,270371424,300,0,0,0,0,0,0,1100,900,0,0,3300,0,1186713,200,2300,0,3683996,0,2300
32.35,1000,9602,400,6901,6301,4700,4500,900,51453,600,6101,2400,2100,4600,1000,0,1800,800,100,0,0,0,39131,3100,0,3469000,105399024,306432000,0,100,0,100,0,0,0,1000,500,0,0,3400,300,1091519,100,1400,0,3469000,0,1400
32.88,800,10002,100,8201,6001,5501,4000,1400,51553,1200,4700,5501,2100,5301,700,200,1200,700,100,0,0,0,42436,5901,0,4252261,100522040,288401408,400,100,0,0,0,0,0,400,500,0,0,5301,0,1019159,400,2300,0,4252261,0,2300
33.40,900,8802,300,8001,5401,3800,4400,2400,49950,700,4600,2200,2400,5101,800,0,1300,800,100,100,0,0,37829,6901,0,4421220,100333480,240322960,600,100,0,100,0,0,0,500,700,0,0,4200,0,967672,300,1500,0,4421220,0,1500
33.92,700,10402,300,8601,6501,4700,5601,2100,49549,600,5101,1500,2000,3800,800,300,1400,500,200,0,0,0,40232,5701,100,3791500,93971800,268368144,300,0,100,200,0,0,0,500,900,0,0,4300,0,894315,200,2200,100,3791500,0,2200
34.45,500,9102,100,8902,7001,3700,5401,2000,48848,800,5101,2400,2400,3800,1500,100,1100,1100,100,0,0,0,40933,6701,0,4098668,98187504,284394688,800,100,100,100,0,0,0,600,700,0,0,3800,0,886235,100,1600,0,4098668,0,1600
34.97,500,7001,200,8001,5501,3800,6601,1800,50852,700,3700,2800,2300,5601,900,300,700,800,300,200,0,0,41334,7501,0,3446212,97375848,296414912,200,0,0,0,0,0,0,900,1000,0,0,4400,100,812802,100,1500,0,3446212,0,1500
35.49,1000,7601,200,7201,7201,3800,5901,1900,48848,1100,4800,2600,2500,4000,1400,200,700,700,200,0,0,0,40333,9702,0,3469000,94666832,270371424,200,0,0,100,100,0,0,700,900,0,0,4500,100,782147,0,1500,0,3469000,0,1500
36.01,800,9002,300,7801,6601,4400,6701,3300,47846,1200,5101,1600,1500,3400,1400,200,700,900,100,0,0,0,37628,9502,0,3561140,95318544,272374752,400,100,0,0,0,0,0,1100,900,0,0,4600,300,728667,0,1800,0,3561140,0,1800
36.54,100,7101,500,6301,4600,4200,6001,3200,52054,1000,4700,1800,2200,4200,1200,100,600,900,100,0,100,0,43838,11002,0,4052591,95579264,270371424,300,100,0,0,0,0,100,500,800,0,0,4500,0,680846,0,2000,0,4052591,0,2000
37.06,1100,6601,300,6801,6901,4200,7701,3600,52054,900,3900,1700,2400,4800,1000,0,800,1400,0,0,0,0,37628,12503,0,3960439,93219000,300421728,600,200,0,0,0,0,0,400,200,0,0,3700,100,611386,500,1400,0,3960439,0,1400
37.58,400,8401,300,6401,5201,3700,7701,3800,55662,800,5201,1800,2600,4000,900,0,1100,1000,200,0,0,0,36427,11002,0,3330603,90889232,238319792,100,100,0,0,0,0,0,400,1100,0,0,3500,0,564911,0,1200,0,3330603,0,1200
38.10,600,8201,100,6501,5901,2800,8301,4000,49048,700,5000,1800,1900,5000,900,0,400,800,300,0,0,0,41735,12703,0,3250632,90672256,252342128,200,0,0,0,0,0,0,400,400,0,0,3100,300,514031,200,1100,0,3250632,0,1100
38.63,1400,9502,500,6201,7101,2700,8702,3700,51353,1000,4200,1200,1300,5401,1000,0,600,1100,200,0,0,0,35525,12003,0,3151795,88734472,284394688,400,0,0,0,0,100,0,900,200,0,0,5301,100,489343,0,1800,0,3151795,100,1800
39.15,300,6301,400,6001,6001,2500,8601,4500,46543,1300,3500,1800,2300,4100,800,200,700,1300,300,0,0,0,35325,13704,0,2985185,83288280,210276272,300,0,0,100,0,0,0,700,900,0,0,3900,200,439327,0,1600,0,2985185,0,1600
39.67,500,6101,200,6001,6501,2300,9102,5701,53156,300,3600,1300,2400,3900,700,0,1000,1400,300,100,100,0,34324,14004,0,3300082,84255552,216285472,100,100,0,100,0,0,0,600,1100,0,0,2400,100,427321,100,700,0,3300082,0,700
40.19,1200,6701,200,8101,6601,3300,10202,5901,47445,500,3600,1800,1900,4300,800,100,900,1100,200,0,0,0,36727,14004,0,3269807,86234248,238319792,100,100,0,0,0,0,0,300,600,0,100,3500,200,394488,300,800,0,3269807,0,800
40.72,1000,6901,100,6601,7201,3200,8501,4800,50150,1000,4300,1200,1800,3900,1300,200,600,800,0,0,0,0,37128,16906,0,3204054,86494312,262358320,200,0,0,0,0,0,0,400,700,0,0,3500,100,392456,300,1500,0,3204054,0,1500
41.24,600,7801,300,7101,6401,2100,11102,6301,46944,900,4200,1600,1900,5801,800,100,600,1700,100,0,0,0,35625,17406,0,3181532,86219808,224297840,400,0,100,0,0,0,0,800,500,0,0,2700,800,381082,0,1200,0,3181532,0,1200
41.76,800,5901,100,6101,6201,1900,8401,5401,48547,800,4300,2100,1200,4700,1200,0,600,900,400,0,0,0,33723,15505,0,3158237,83937920,238319792,100,200,0,0,100,0,0,900,800,0,0,4000,100,364031,100,1100,0,3158237,0,1100
42.28,900,5801,200,8601,5000,2300,10102,7001,44439,700,3700,1000,1700,4700,1000,0,200,1100,100,0,100,0,31320,14504,0,3108098,85194216,248335712,700,0,0,0,0,0,0,200,700,0,0,4000,0,344862,0,1400,0,3108098,0,1400
42.81,500,7401,500,7501,7301,2800,10702,7001,47946,1200,4300,1200,2200,5501,600,100,300,700,100,0,0,0,31620,15805,0,3135640,82855248,216285472,0,100,100,0,0,100,0,800,500,0,0,3700,0,328038,100,1300,0,3135640,100,1300
43.33,600,6101,800,5901,6201,2100,11903,6901,49048,1500,4100,2100,1500,4400,1200,100,0,1200,200,100,0,0,31920,17506,0,3207948,84010104,228304064,500,100,0,100,0,0,0,700,300,0,0,2900,200,327126,0,1400,0,3207948,0,1400
43.85,1000,5901,300,6401,7801,2900,9902,8401,48046,1200,5601,1300,1300,4000,1200,0,200,1000,300,100,0,0,30118,14404,100,3077768,82970720,224297840,500,200,0,0,0,0,0,600,700,0,0,4200,0,322568,0,700,100,3077768,0,700
44.38,1100,6701,400,6401,6901,2300,10702,7701,52054,700,4000,1200,1800,4300,600,100,300,1000,200,0,0,0,28716,13103,0,3315438,82061496,198258112,500,0,100,200,0,0,0,800,300,0,0,3600,200,343037,0,600,0,3315438,0,600
44.90,800,6801,100,7401,7301,2400,10902,7401,50551,800,3500,800,1600,3700,1400,100,500,1100,0,200,0,0,31420,11903,0,3053775,83259408,234313472,200,0,100,200,0,0,0,700,1000,0,0,2700,0,324796,0,600,0,3053775,0,600
45.42,800,6601,400,5101,6001,2600,9102,8001,49148,500,4300,1200,2000,4300,600,0,300,200,0,0,0,0,25913,12303,0,2942771,78052168,210276272,700,100,0,2800,0,0,0,400,300,0,0,3300,100,315883,0,1300,0,2942771,0,1300
45.94,500,7601,400,6501,6701,2100,9402,6001,49649,1200,3600,1600,1700,4400,1100,0,300,800,500,0,0,0,27215,13904,0,2865970,76625480,184237280,700,0,0,0,0,200,0,700,200,0,0,1300,400,306366,0,1200,0,2865970,200,1200
46.47,1100,8001,200,6301,6001,2700,9602,7301,55061,1100,3100,1500,1700,5101,1600,200,600,800,300,100,0,0,29718,13103,0,2894045,78138656,202264144,300,0,0,100,0,0,0,800,800,0,0,3900,200,298370,100,600,0,2894045,0,600
46.99,500,6401,600,7801,7401,2400,10302,7201,46543,900,2900,1500,1100,4500,800,100,100,1000,100,100,0,0,26214,12103,0,2845967,75703472,228304064,600,0,0,0,0,0,0,400,300,0,0,3000,100,266513,100,600,0,2845967,0,600
47.51,1100,7401,300,6001,6401,3000,11503,6901,51152,700,3900,1200,1200,5000,1200,100,800,700,100,100,0,0,26214,16405,0,2760426,74320912,168213952,300,0,0,100,0,0,0,400,800,0,0,1700,100,276218,0,1000,0,2760426,0,1000
48.03,600,6101,500,5601,5601,1800,9602,7401,49950,900,3800,1100,1700,4300,1400,100,400,1500,0,0,0,0,24512,13604,0,2845408,78643192,174222640,500,0,0,100,0,0,0,600,700,0,0,2800,0,266109,0,1200,0,2845408,0,1200
48.56,1100,6701,100,7001,5701,1100,10802,6201,48747,1500,3700,700,1800,4400,900,0,500,700,300,0,100,0,25913,17406,0,2906134,79551536,218288560,500,100,0,100,0,0,0,700,900,0,0,3400,500,256206,0,500,0,2906134,0,500
49.08,900,6201,200,6401,6201,2300,12203,8301,46143,900,4200,700,1100,4400,1500,200,300,1300,0,0,0,100,25613,14704,0,2859263,78960360,234313472,800,0,0,0,0,0,0,700,300,0,0,1900,0,274297,100,300,0,2859263,0,300
49.60,1300,7001,500,7501,8101,2600,10202,6801,50250,800,3500,1200,1700,3800,1300,0,400,500,200,0,100,0,25913,15805,0,2783818,78426952,202264144,100,100,0,0,0,0,0,400,800,0,0,3400,100,268939,0,1000,0,2783818,0,1000
50.12,800,7401,600,5301,7001,2300,10602,6001,50451,700,3700,800,1200,3500,600,400,400,1600,100,100,0,0,26814,14804,0,2845520,75876328,204267152,300,300,0,0,0,0,0,900,800,0,0,2800,300,260349,0,400,0,2845520,0,400
50.65,1400,6901,400,5901,6101,2300,12503,5701,48647,1100,3600,1500,900,4800,800,100,400,700,400,100,0,0,23611,15405,0,2767775,78787352,202264144,100,0,0,100,0,100,0,500,400,0,0,2900,100,256509,0,700,0,2767775,100,700
51.17,1300,8401,500,7801,6101,1800,9802,7701,48647,800,3900,1100,1600,5101,1600,0,100,500,100,100,0,0,26014,16806,0,2821291,77864792,190246176,500,100,0,200,0,0,0,200,1000,0,0,2600,100,251256,100,800,0,2821291,0,800
51.69,600,6701,200,8101,5801,2000,9602,7201,51152,1200,4700,1400,1200,4700,1600,100,100,800,100,100,0,0,25813,13504,0,2682931,73903376,196255104,300,0,0,200,0,0,0,500,700,0,0,2100,500,234394,0,400,0,2682931,0,400
52.21,500,7201,300,6901,6101,2000,10202,7101,49048,1400,4200,1600,1900,4300,1000,0,0,1200,0,0,0,0,23311,16906,0,2687705,76250888,174222640,100,100,0,0,0,0,0,400,600,0,0,2900,100,218047,200,600,0,2687705,0,600
52.74,500,7401,400,7401,5701,3200,10902,7101,49048,300,4900,1300,2200,3400,800,200,100,900,200,100,0,0,24212,17306,0,2624821,75689072,210276272,200,0,0,0,0,0,0,300,1000,0,0,2200,200,204735,0,300,0,2624821,0,300
53.26,700,7901,200,7301,6001,2100,9902,5901,50651,1400,3200,800,1400,4900,1400,0,200,600,100,100,0,0,22210,14504,0,2632687,72823752,172219744,300,0,0,300,0,0,0,300,900,0,0,2200,100,191632,0,0,0,2632687,0,0
53.78,300,6001,100,5501,6201,2700,10902,7601,49649,900,3200,600,1100,4300,900,200,300,400,0,0,0,0,19708,16105,0,2594044,73701816,182234336,500,100,100,100,0,0,0,300,600,0,0,2300,200,170379,100,100,0,2594044,0,100
54.30,600,6101,200,6101,6001,1700,9802,7101,48647,1000,3600,700,900,4500,800,0,100,800,300,0,0,0,20408,19808,0,2612085,71384760,146182720,600,100,0,0,0,0,0,500,200,0,0,2100,200,166654,0,500,0,2612085,0,500
54.83,1000,7401,500,5201,7401,2300,9602,7301,51653,800,2700,900,1700,3300,1400,300,200,600,200,100,0,0,21509,21009,100,2552142,68249784,160202496,400,100,0,100,0,0,0,400,500,0,0,2400,200,158400,100,300,100,2552142,0,300
55.35,800,6301,200,6301,8201,1900,13404,8401,49048,1000,3600,1300,1400,3300,1000,100,100,1100,200,0,100,0,17706,20508,0,2526967,66640216,174222640,100,100,0,0,0,0,0,200,600,0,0,3500,200,150451,100,300,0,2526967,0,300
55.87,800,7601,500,5501,6101,2100,12203,8201,53457,1100,7801,6801,2000,4900,1100,400,200,600,300,0,0,0,17806,19408,0,2506668,69299256,184237280,200,100,0,0,0,0,0,400,700,0,0,1800,500,145522,100,600,0,2506668,0,600
56.39,700,25713,400,5000,5701,1600,10202,10102,51954,1100,16806,24312,1300,3700,1300,2500,200,900,100,0,300,0,17306,19908,0,2442565,68494152,172219744,300,0,0,0,0,0,0,800,1000,0,100,1900,500,142907,100,600,0,2442565,0,600
56.91,700,79225,300,5201,8401,1500,10702,9302,47144,1000,25813,48848,2400,4500,1100,2700,200,800,200,100,100,100,15705,17806,0,2365014,65117556,140174368,400,100,0,100,0,0,0,300,1100,0,0,2400,200,130842,100,300,0,2365014,0,300
57.44,1300,132953,300,6201,8201,2400,11503,10602,52154,1000,42035,71903,1300,4100,1300,3600,200,600,400,200,200,0,17406,14304,0,2285941,63667320,188243200,200,100,0,100,0,0,0,200,700,100,0,2200,200,127625,100,200,0,2285941,0,200
