"Bischoff_2a_P5","Thu Nov 23 16:24:57 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
13.56,600,5801,300,3800,6201,900,0,0,53257,900,3100,1100,400,3000,800,0,200,900,200,100,0,0,100,0,0,800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0
14.08,600,6601,300,4700,8101,1500,100,0,55762,900,4800,1200,200,2800,1600,300,0,1100,100,100,0,0,0,100,0,500,9302,22210,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0
14.60,500,6901,100,5201,6201,2000,0,100,47645,1500,5201,900,500,2600,1700,200,0,900,500,100,0,100,0,0,0,1200,3400,47846,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0
15.12,700,6101,200,3200,5501,1100,0,0,53457,1200,4800,900,400,2600,300,100,0,800,100,0,0,0,0,0,0,0,22410,27515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,600,7401,200,4700,6801,2200,0,100,52455,1000,4400,1000,200,2200,500,0,0,1200,400,100,0,0,0,0,0,100,6001,12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
16.16,600,7501,600,3300,7001,1200,100,100,56063,800,4600,1100,300,2400,2000,0,0,1300,300,0,0,0,0,0,0,0,14004,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.68,800,6501,300,2900,6701,1400,0,200,50651,800,4000,600,100,1900,900,0,200,600,300,0,0,0,0,0,0,0,100,86349,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
17.21,800,6801,500,4400,7301,1700,0,0,54459,500,3500,1100,400,3400,1600,0,0,800,300,0,0,0,0,0,0,0,400,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
17.73,900,6501,200,5000,6301,2300,0,0,54159,1000,4000,1300,400,1600,600,100,0,1000,400,0,0,0,0,0,0,600,2100,46744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,600,0,0
18.25,1000,6901,100,3500,5901,1300,0,100,51553,1300,3400,700,100,2900,1200,100,100,1400,300,0,0,0,0,0,0,500,24212,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,500,0,0
18.77,1000,6401,400,3800,5501,1700,0,0,57867,1000,4300,1000,300,2600,1000,0,100,900,300,0,0,0,0,0,0,400,100,18607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
19.29,600,7601,100,4000,6901,1100,0,200,56664,1300,3000,900,400,2500,900,200,0,700,200,0,0,0,0,0,0,200,5000,52054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
19.81,1200,7201,500,4100,6401,2700,0,100,51553,700,4900,800,500,2000,800,0,100,1100,400,0,0,0,0,0,0,600,1900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,600,0,0
20.33,1000,8001,400,4400,6601,1200,0,100,57767,900,4800,1000,300,2300,800,200,100,700,200,0,0,0,0,0,0,300,20608,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,300,0,0
20.86,400,5501,100,4700,8501,1700,0,0,49449,800,4300,1100,0,3200,1100,0,0,1200,200,0,0,0,0,0,0,400,23411,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
21.38,1400,6201,200,4900,6401,1500,0,100,56163,200,3600,1600,500,2700,1100,0,0,400,200,0,0,0,0,0,0,1900,7501,34123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0
21.90,700,5801,300,3600,5801,1800,0,0,54760,1100,4100,800,0,1700,1300,200,0,1300,100,100,0,0,0,0,0,500,29417,36126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0
22.42,700,6201,200,3600,7801,2400,200,800,54559,1000,4600,1200,300,2300,1300,400,900,1100,200,0,0,0,4400,100,0,712099,21525726,59149604,200,0,0,100,0,0,0,0,300,0,0,900,100,4000,14304,400,0,712099,0,400
22.94,1200,7901,400,4900,5801,14004,9302,22610,51453,1000,4500,5101,800,3400,1600,1600,2300,800,100,0,100,0,19808,300,0,2552805,65160644,140174368,300,100,100,0,0,0,0,800,600,0,0,1100,0,3800,9802,600,0,2552805,0,600
23.47,1000,8401,100,6301,6601,20508,24812,40232,49749,800,5801,5901,1400,5201,1100,800,4500,1300,300,0,0,0,32922,0,0,3637925,91250912,238319792,1400,200,0,100,0,0,0,1400,900,0,0,1500,100,4000,6201,700,0,3637925,0,700
23.99,1300,7801,100,5000,6401,22910,23911,52655,51353,1200,4600,4100,2100,5501,400,900,3600,400,300,0,0,0,33322,100,0,3960439,101073264,244329328,200,0,0,100,0,0,0,300,900,0,0,2800,0,3800,2800,200,0,3960439,0,200
24.51,500,8401,500,6801,6601,22310,29117,61275,52655,900,2800,5901,3500,5000,1300,100,4300,1000,200,100,100,0,38530,400,0,4974232,111009976,320456256,400,100,100,200,0,0,0,700,1100,100,0,2600,0,3800,3200,400,0,4974232,0,400
25.03,300,8601,600,7501,8201,23111,29417,64884,48146,1000,4500,5201,2400,5701,1100,500,4700,1800,300,0,0,0,40833,200,0,4405860,123104824,338488032,700,100,0,100,0,0,0,1000,400,0,0,3400,0,3800,3000,300,0,4405860,0,300
25.56,700,8902,200,7401,7001,24112,32521,56564,52154,500,4100,5501,2800,6301,900,400,3100,900,0,0,0,0,41635,400,0,4252261,118116216,304428576,600,200,0,0,0,0,0,1100,1000,0,0,1900,0,3500,1900,600,0,4252261,0,600
26.08,600,9702,200,8201,7101,23111,29618,60573,51052,1300,4600,5401,2500,5101,700,100,4400,900,200,0,0,0,43137,200,0,5220040,115609952,302425152,200,0,0,0,0,0,0,1300,800,0,0,2500,100,3800,800,400,0,5220040,0,400
26.60,600,9902,400,7101,6801,22210,29618,61776,50751,500,3700,5601,2300,4000,1000,200,4400,1500,100,0,0,0,41334,600,0,4743800,119020072,338488032,300,0,0,100,0,0,0,700,1000,0,0,2300,0,3500,1300,400,0,4743800,0,400
27.13,1000,8201,200,8201,5601,20008,31620,58468,53257,1300,3300,5201,1900,5201,1500,200,4500,400,0,100,200,0,41034,200,0,4974232,121339056,348505920,300,100,0,0,0,0,0,800,800,0,0,2700,0,3500,900,400,0,4974232,0,400
