"Bischoff_2a_T4","Thu Nov 23 15:59:18 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
13.56,1500,6601,400,2600,7301,2100,200,0,63480,700,4700,600,100,2300,1300,100,0,700,300,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.08,700,6901,100,6101,5901,1700,0,0,64984,400,4400,400,400,2100,1100,100,0,900,200,0,0,0,0,0,0,0,300,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.60,600,7301,0,4200,7901,1600,0,0,63480,700,6401,600,800,2200,1100,0,0,1500,100,300,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.12,1000,6901,400,4500,9102,1700,0,200,62478,1300,5201,900,200,1800,900,100,0,1300,200,300,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,1000,6501,400,4700,8902,1200,0,0,61475,800,5601,600,300,2300,1000,100,0,600,100,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.16,1000,5601,800,2800,7801,1400,0,100,58067,500,5101,800,200,1600,1100,0,0,900,100,0,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
16.68,900,6301,200,4100,7701,2200,0,0,59471,800,4400,1500,500,2900,700,200,0,1500,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
17.20,400,6601,300,4300,7601,2300,0,0,63180,1000,5701,1300,200,2200,2000,100,100,900,200,0,0,0,0,0,0,100,200,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
17.72,1000,6201,300,4300,7201,1300,0,0,59070,600,5000,1000,700,2800,700,100,0,1100,0,100,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100
18.24,1000,6601,200,3400,8101,1400,100,0,57266,1300,4900,1600,200,2000,1000,100,0,1400,300,0,0,0,0,0,0,100,100,300,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0
18.77,1000,8001,400,3200,8201,1600,0,0,66589,1300,4400,1000,300,2300,1400,200,0,900,200,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.29,600,6201,200,4500,7601,1500,0,0,62077,1000,4700,1200,500,2000,600,300,0,500,400,0,100,0,0,0,100,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
19.81,800,6201,400,4700,5801,1200,0,0,56464,1300,4200,700,300,3000,1000,300,100,1200,100,0,0,0,0,0,0,100,300,300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0
20.33,500,6401,200,3600,10302,1900,100,0,56163,1000,5501,1300,0,3200,1100,0,100,1100,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,900,7101,300,4300,7001,2000,100,0,60874,800,4200,1300,800,2800,900,200,100,1900,400,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
21.37,1300,6901,300,4400,8601,2200,0,300,61876,700,6001,900,0,2300,900,100,100,900,100,100,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.89,200,6301,400,4300,8201,1200,100,0,59270,700,5301,600,300,2000,400,100,100,1100,100,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.42,900,7501,100,3800,9302,1900,0,100,65586,800,4100,1100,300,1900,900,300,100,900,100,0,0,0,0,0,0,0,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.94,300,6501,200,5101,7901,1700,0,0,65085,1500,4700,500,300,2000,1200,200,100,1000,200,0,0,0,100,0,0,0,0,300,0,0,0,0,0,0,0,100,0,0,200,0,0,0,0,0,0,0,0,0
23.46,400,6901,300,4700,7301,1900,0,0,61475,1200,4600,1500,400,2100,1000,0,0,1300,200,400,0,0,100,0,0,0,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
23.98,1000,5801,200,5101,8201,2600,100,200,60874,1200,5401,1200,300,2000,1000,100,100,1000,400,0,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.50,600,6401,500,3400,7301,2300,0,0,59972,1000,4700,1600,500,2800,1200,100,0,1000,100,0,0,0,0,0,0,1400,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0
25.02,1000,7201,400,4700,8702,1800,0,0,65486,1100,4400,1100,100,1400,700,200,100,900,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
