"NIST 612-3","Thu Nov 23 14:54:25 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,400,6301,0,4400,9402,1700,0,100,66087,1200,5301,1100,100,2600,800,0,200,1100,600,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04,600,7901,400,3600,9402,1800,0,0,63280,1300,4000,800,300,2000,1300,100,0,1200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,1000,6301,100,3700,8001,1800,0,0,61576,1000,5601,700,100,2100,1100,300,0,900,300,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2.09,900,6601,0,3900,7201,1300,0,100,64784,700,4100,900,200,2100,1000,0,100,800,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,900,5901,300,3600,8101,1600,100,0,61175,900,5601,800,100,3300,1600,0,0,800,200,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
3.13,400,7001,200,3700,7901,1600,0,0,62979,1000,3500,800,200,2300,1300,0,100,700,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65,1200,7201,200,3900,8301,1800,0,0,59170,900,4900,1400,400,2600,1000,200,100,1700,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
4.17,500,7401,200,4400,6501,700,0,0,57967,500,4400,1000,200,3000,1300,0,0,900,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
4.69,600,6701,300,2900,7801,1400,0,0,66388,1400,4200,1300,300,1700,900,200,0,1200,300,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
5.21,800,7401,300,4100,6801,2300,100,0,60774,1100,4900,1200,400,3300,1300,100,100,1100,300,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
5.73,700,6801,100,3300,8702,1900,0,100,61075,1000,4200,700,300,2400,1100,0,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26,1200,7201,200,4200,7301,900,100,0,55261,900,4700,1400,300,1900,1000,0,200,1000,300,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
6.78,700,7101,600,3300,7701,1300,0,100,62277,500,5901,700,100,2600,1000,200,100,900,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0
7.30,400,7901,100,3900,7401,1400,0,200,60373,1100,5201,1300,400,2500,1600,100,100,1000,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
7.82,800,5401,400,2800,7001,1600,0,100,59571,1100,4000,1100,400,2700,500,100,100,1000,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34,800,6601,200,2900,7601,2300,0,0,59972,1000,4700,2000,100,2500,1000,0,100,400,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
