"Bischoff_2a_T2","Thu Nov 23 15:32:40 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
6.26,400,6901,0,4800,9002,1600,0,0,62077,1400,4700,900,400,2300,800,0,100,1100,200,0,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
6.78,700,5901,300,5301,7101,1900,0,0,61375,1000,4800,1200,300,2100,600,100,0,1400,100,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
7.30,1100,6101,200,3900,8401,1400,0,0,59571,1500,6301,500,300,2100,1300,100,100,800,0,0,100,0,0,0,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
7.82,800,5801,500,4200,9102,1400,0,100,58468,700,4100,1300,300,3400,1300,0,0,1100,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
8.34,800,6601,300,4500,9302,1900,100,100,65887,1100,3900,400,0,2300,700,100,100,1100,500,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86,1000,6001,200,5201,7201,1400,0,0,68995,700,5301,1500,400,1900,1100,100,0,1100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
9.38,700,6801,400,3400,8702,1600,0,0,64784,500,4500,1300,400,2200,1100,100,0,1100,300,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
9.90,1100,6301,500,4400,9302,1500,0,0,58468,600,4900,900,200,3300,500,200,0,900,100,0,0,0,100,0,0,0,200,100,0,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10.43,500,6701,600,3400,6101,900,0,0,61876,900,5401,400,100,2400,800,100,0,1200,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.95,800,6701,200,5201,8902,1200,0,100,63480,1100,5000,1200,300,2300,1200,200,100,800,300,100,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
11.47,900,5801,500,4500,8802,1600,0,0,69597,1500,4800,1200,500,1700,1600,0,200,800,300,0,0,0,0,0,0,0,200,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
11.99,700,7001,100,4700,8902,1400,0,0,61876,1100,5201,1500,500,2700,1200,200,100,1400,300,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.51,800,6101,400,4900,7001,1700,100,0,60974,500,5501,1200,100,2800,1800,300,100,1300,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.03,600,6601,0,4900,8501,1500,0,0,61776,800,5401,900,300,1900,1600,100,100,1400,200,300,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.55,600,6801,700,4500,7201,1000,0,0,65987,800,5701,800,200,1500,1300,100,0,1100,100,0,100,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
14.07,400,4800,600,5000,7001,2400,0,100,67090,900,5000,800,600,2200,700,100,0,600,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.60,900,6101,100,4100,8401,1400,0,0,61776,800,5000,600,100,2600,600,0,200,1100,300,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.12,700,7301,400,4600,9602,1300,0,200,59771,1100,5901,900,400,2400,800,0,0,700,200,300,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,500,7801,0,3400,8001,2500,0,0,63180,1600,5901,800,300,2600,1300,0,200,1000,100,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.16,1000,7601,400,4900,8601,1600,0,0,65085,2100,4600,800,300,2800,1200,0,100,1300,300,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.68,1100,5901,100,5601,9702,1600,0,100,65786,700,4900,1400,100,2000,900,100,0,1000,100,0,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
17.20,1000,6501,200,4100,7501,1900,0,0,60774,1200,4400,1700,200,3100,1300,100,100,900,100,100,100,100,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
17.72,800,6501,700,3300,8401,1000,0,0,63079,900,4600,1100,400,2600,1100,0,0,500,200,100,0,0,0,0,0,0,100,600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.24,1200,5501,400,5701,8201,1100,0,0,56564,1500,3600,900,300,2900,800,200,0,1400,100,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0
18.76,800,7201,500,4300,8802,1300,0,100,62478,1100,4400,1200,200,2800,1400,100,0,1200,100,100,0,0,0,0,100,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
19.29,900,5601,600,4400,10402,1200,0,0,62378,900,3300,1200,300,2800,1000,100,100,1200,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,800,6801,600,4800,7301,1200,0,200,63380,900,5201,600,400,1700,1400,0,0,600,200,0,0,100,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.33,1100,7301,0,4800,8401,1300,0,100,59471,1000,3700,1100,300,2900,1100,100,0,800,300,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,800,6701,300,4800,8702,900,0,0,62979,1400,5000,1000,200,2500,1100,100,100,1100,100,100,0,0,0,0,0,200,63581,27815,0,100,0,0,0,0,0,0,0,0,0,0,0,1400,4800,300,0,200,0,300
21.37,400,6801,400,4200,12403,7101,0,100,58067,500,5801,6001,600,2400,1400,1200,3900,1000,0,0,100,0,10102,0,0,1073149,31342020,77128264,1300,0,0,0,0,0,0,100,200,0,0,600,200,18006,15105,1500,0,1073149,0,1500
21.90,500,13504,200,5101,8802,56564,100,100,67491,700,3900,23111,1600,4000,1000,1100,20308,900,300,0,0,0,28316,0,0,2900851,77216264,150188320,4000,100,100,200,0,0,0,300,200,0,0,1300,200,44139,11203,4000,0,2900851,0,4000
22.42,700,20208,200,6901,8001,106225,200,200,58468,900,4200,40633,2200,5601,1300,1100,31620,1300,0,0,0,0,44339,0,0,4175464,99767864,210276272,4800,0,0,100,0,0,0,1000,700,0,0,1800,0,85446,8201,7001,0,4175464,0,7001
22.94,900,27315,300,7401,9202,151156,100,0,64884,400,5701,49749,2500,6401,1000,600,36427,1400,0,0,100,0,54660,0,0,5220040,116950288,274378048,7501,0,0,200,0,0,0,300,1200,0,0,1900,0,153268,6401,8401,0,5220040,0,8401
23.46,1200,30919,500,8902,7801,196771,200,400,63581,800,4900,60874,3100,6901,1300,200,42035,1500,100,0,0,0,62277,0,0,5527322,126887368,354516768,7501,300,0,200,0,0,0,1200,1000,0,0,2700,0,217038,4400,10202,0,5527322,0,10202
23.99,900,33623,100,8601,8702,224604,600,0,62277,800,4900,68193,3600,6601,1000,100,46643,1200,100,0,0,0,66789,0,0,5665608,140443744,328470304,9202,300,100,0,0,0,100,1100,1500,0,0,3400,0,267221,3400,11603,0,5665608,0,11603
24.51,700,36527,300,8201,8501,246105,600,0,59270,900,5801,71703,3800,5801,900,900,52555,500,0,100,0,0,76818,0,0,5650242,140546416,356520448,9902,300,0,0,0,0,0,500,600,0,0,5501,0,303936,3100,12503,0,5650242,0,12503
25.03,1000,41835,600,7901,6901,258833,500,100,64082,700,5301,80730,3200,8001,1700,200,51353,1500,100,0,0,100,74812,0,0,5711704,145152496,370546080,10102,100,0,0,0,0,0,1200,1100,0,0,3800,0,328342,3200,12503,0,5711704,0,12503
25.55,900,41234,800,7701,8702,277532,400,0,62177,1000,5601,74511,3300,6801,1800,300,55161,500,0,0,0,0,78122,0,100,6249532,145066944,414629280,9902,0,0,100,100,0,0,1100,1200,0,0,5301,0,355713,2600,13904,100,6249532,0,13904
26.08,700,40132,300,9402,8001,273083,700,0,57366,1400,4800,78423,2500,6701,1200,700,59571,2000,400,100,0,0,84543,0,0,5957559,150710880,408617696,9202,400,0,300,0,0,0,1600,1100,0,0,5000,0,421829,2800,12003,0,5957559,0,12003
26.60,1000,44039,200,7901,7601,288151,200,100,64583,1000,6001,80429,2800,8001,700,400,52956,1400,0,200,0,0,91066,0,0,6172696,153107280,404610016,9202,100,0,100,0,0,0,1300,1100,0,0,7501,0,458364,3000,13203,0,6172696,0,13203
27.12,600,41034,600,8802,9702,277936,1100,0,58168,1100,6101,76818,4400,5901,1000,100,55662,600,100,0,0,0,94679,0,0,6249532,143163824,404610016,9202,100,0,200,0,0,0,1200,1000,0,0,6901,100,496583,2800,10702,0,6249532,0,10702
27.65,1000,42837,400,9602,8702,273488,1800,100,61576,500,5000,71302,3500,6201,1200,500,61475,700,0,0,0,0,89460,0,0,6510791,147138288,428656576,7801,0,0,0,0,0,0,500,1300,0,0,6301,0,439937,2100,11002,0,6510791,0,11002
28.17,1000,45141,100,9502,7601,292299,1600,200,58468,1000,6001,74711,3900,6101,1700,500,60473,1200,400,0,0,0,101405,0,0,6802807,163050928,388579616,8802,300,0,100,0,0,0,1700,1800,100,0,5901,0,362408,2400,10702,0,6802807,0,10702
28.69,1000,41935,500,9202,6901,296447,3700,100,60273,900,5701,74110,3600,7101,1300,200,59370,800,100,0,100,0,109539,200,0,6572266,121288896,420640928,6701,300,100,200,0,0,0,1300,1400,0,0,7001,0,254893,2000,8201,0,6572266,0,8201
29.21,500,44239,400,8601,8802,290174,5701,1900,57266,800,6601,66288,2400,7001,1500,600,52856,1300,300,0,0,0,101907,0,0,6203430,141175152,450700192,4900,300,0,0,0,0,0,1600,900,0,0,8101,100,187601,2600,6501,0,6203430,0,6501
29.74,400,34123,300,12103,8001,250448,9702,14004,53257,1100,5101,52255,3900,7801,1100,200,42736,600,200,200,0,0,99598,100,0,6372476,137197824,442684256,4400,100,0,100,0,0,0,1300,700,0,0,7701,100,132048,3700,5801,0,6372476,0,5801
30.26,1100,25913,500,9302,7301,187803,17506,33623,62879,1300,4800,39030,2900,6801,1100,400,33422,1100,600,100,0,0,89359,300,0,6249532,159073456,436672320,3600,200,0,400,0,0,0,1000,1200,0,0,7001,0,94478,2500,4200,0,6249532,0,4200
30.78,700,20608,100,8601,6801,140091,27315,57266,61275,1400,4800,29217,4000,6201,1300,300,23811,1400,0,0,0,0,74411,100,0,6433948,149129872,450700192,2500,0,0,0,100,0,0,1100,700,0,0,4700,0,74912,3000,2800,0,6433948,0,2800
31.30,400,18907,300,9502,7201,108033,30719,64984,59070,600,5601,26714,3500,5801,1400,300,23011,1600,100,0,0,0,68494,300,0,6633742,131231920,436672320,1400,0,0,100,0,0,0,1100,1200,0,0,3200,0,213609,2500,3100,0,6633742,0,3100
31.83,1000,16305,100,6601,7101,96185,22210,55061,58769,1300,4300,24712,4300,5701,1300,300,22210,1000,100,100,100,0,60072,900,0,5896094,151152176,390583392,2000,0,0,300,0,0,0,700,1400,0,0,3300,0,770184,3100,3800,0,5896094,0,3800
32.35,900,16505,200,8501,8201,77721,17506,40333,61576,800,5101,25413,3600,6801,500,500,21209,1700,300,0,100,0,71101,1300,0,7325418,157084720,472744864,2300,0,0,100,0,0,0,900,600,0,0,4300,400,1350413,3700,4100,0,7325418,0,4100
32.87,700,14004,300,8902,8301,61776,13904,25813,61375,1200,6401,18507,3800,5601,800,400,12903,600,200,100,100,0,65887,17806,0,6956508,178961216,468736672,2100,0,0,100,0,0,0,300,1100,0,0,4200,400,1492882,3000,4200,0,6956508,0,4200
33.40,300,10702,300,7901,6901,46443,22710,22910,61175,1300,5401,15805,3600,5801,1000,900,12003,1000,100,0,100,0,68193,54660,0,6618373,131231920,434668352,800,400,0,100,0,0,0,1200,1400,100,0,4100,500,1306994,2900,5101,0,6618373,0,5101
33.92,1100,10002,200,8401,8802,30418,38029,27015,56363,1700,4900,12803,3200,6801,1400,300,10602,600,100,0,100,100,74310,89861,0,6971879,155095984,444688224,2300,600,0,200,0,100,0,600,700,0,0,5501,1100,1069810,3200,5701,0,6971879,100,5701
34.44,300,9202,200,10302,7401,25413,52655,26114,59471,1300,4200,9202,3800,6601,700,400,6701,1000,100,100,0,0,80429,113658,0,6418580,143163824,442684256,1600,200,100,0,0,0,0,1200,1400,0,0,5401,1200,938595,5000,3900,0,6418580,0,3900
34.97,600,12703,600,8601,8802,25513,54159,25513,57767,900,4800,9002,3800,8001,1200,800,4100,1100,200,0,200,0,82235,107129,0,6387844,133220552,436672320,1000,200,0,400,0,0,0,1200,1700,0,0,5201,1700,1017805,6101,5000,0,6387844,0,5000
35.49,1900,121796,500,7101,8001,20608,44540,20108,63480,1500,8702,8802,2900,4700,1900,1100,4100,1300,100,0,900,100,65686,78022,0,4221542,111664680,336484448,1300,100,0,0,0,0,0,700,900,0,0,3400,900,675299,3600,2400,0,4221542,0,2400
36.01,800,55161,400,6801,8201,13304,28716,13504,59771,400,5501,6701,2300,4200,900,100,3400,1000,0,100,0,0,38730,52054,0,2823076,75228160,250338928,900,200,0,0,0,0,0,700,500,100,0,2700,300,474052,2400,1700,0,2823076,0,1700
36.53,700,31119,500,6701,6801,12103,18707,8301,58268,1200,7301,5101,1300,4700,1000,600,1700,1000,100,0,400,0,32221,31620,0,1995266,51671764,147051088,400,100,0,0,0,0,0,500,100,0,0,1400,300,308897,900,1000,0,1995266,0,1000
37.05,1400,42236,500,5501,7801,10102,15805,4900,58669,1400,6001,4800,1600,3900,1500,200,900,900,100,0,200,0,17906,18407,0,1341133,36125064,100857704,100,0,0,0,0,0,0,0,100,100,0,700,100,193446,500,700,0,1341133,0,700
37.58,500,18307,100,5101,8101,8201,6801,5901,59671,600,5601,3200,1000,2000,900,200,1300,800,200,0,0,0,13404,15605,0,930189,24960462,70307080,100,0,0,0,0,0,0,0,100,0,0,800,100,151960,500,300,0,930189,0,300
38.10,700,31219,400,3400,8401,7501,6301,3400,57666,1200,4900,2600,900,2800,1300,0,1400,1200,200,100,0,0,8301,12503,0,702123,18675442,48299532,200,0,0,0,0,0,0,100,100,0,0,200,100,109539,200,900,0,702123,0,900
38.62,700,13304,100,4300,6701,4400,5101,2200,60072,1500,3900,3100,500,2600,1600,100,800,900,300,300,100,0,7301,6901,0,501990,12429877,36209428,300,0,0,0,0,0,0,400,200,0,0,500,200,68995,300,400,0,501990,0,400
39.14,900,12003,200,4300,7301,4300,3500,1100,62077,700,5601,3500,700,2600,1300,200,700,400,100,100,0,0,4500,4700,0,372454,10364615,27425500,200,0,0,0,0,0,0,0,0,0,0,0,0,54760,100,300,0,372454,0,300
39.67,700,9302,0,4000,6401,3600,2000,1100,56865,400,5701,2500,400,2600,900,0,300,1000,100,0,0,0,4700,3500,0,313757,7777672,20499388,100,0,0,0,0,0,0,0,0,0,0,100,0,38329,100,0,0,313757,0,0
40.19,700,9502,0,5901,7301,4000,2300,700,57967,800,5401,1900,300,2300,900,0,500,900,300,100,0,100,3400,1800,0,222284,5870484,16572049,100,0,0,0,0,0,0,0,100,0,0,200,0,31219,400,200,0,222284,0,200
40.71,700,6801,500,3900,8802,5101,1300,700,62578,700,3700,1500,500,2600,900,100,400,1100,200,0,0,0,2500,1900,0,174306,5107898,13117878,0,0,0,100,0,0,0,0,0,0,0,100,0,25413,200,300,0,174306,0,300
41.23,500,7001,200,3600,6601,2600,1000,600,57466,1500,4400,2500,200,2600,1400,0,300,800,0,0,0,0,2100,900,0,164238,4924338,12009845,0,0,0,0,0,0,0,100,0,0,0,300,0,21810,200,0,0,164238,0,0
41.76,400,6901,300,5101,7701,3000,1100,500,56664,1200,4000,1400,0,2000,1400,0,100,600,100,100,100,0,1800,1600,0,139689,3244492,8886487,0,0,0,0,0,0,0,0,0,0,0,100,0,16105,0,100,0,139689,0,100
42.28,1000,8001,200,4700,7401,2500,1300,400,56664,600,4100,1000,700,3700,800,100,200,1200,100,0,100,0,1300,1100,0,104719,3385625,8914869,100,100,0,0,0,0,0,0,0,0,0,100,0,15705,100,300,0,104719,0,300
42.80,800,8001,200,5000,7901,1900,800,700,60072,600,5301,800,500,1900,900,100,300,500,100,0,0,0,1000,900,0,89560,2877574,8318900,0,0,0,0,0,0,0,0,0,0,0,0,0,13203,100,0,0,89560,0,0
43.32,600,6601,100,3300,7501,2900,900,400,56464,700,5101,1800,500,2400,1100,0,300,700,200,0,0,0,1300,800,0,82235,2016877,6574138,0,0,0,0,0,0,0,100,0,0,0,0,0,13804,0,200,0,82235,0,200
43.85,700,6901,700,4800,7401,1300,400,400,55963,700,5101,1200,300,2700,1300,100,200,600,100,100,0,0,1100,1200,0,48046,1960445,4560929,0,0,0,0,0,0,0,0,0,0,0,200,0,8401,100,100,0,48046,0,100
44.37,900,6901,200,3900,8401,3500,400,200,58669,600,4900,1100,400,3100,900,0,400,800,100,100,0,0,1200,400,0,66188,1777048,5113738,0,0,0,0,0,0,0,0,0,0,0,100,0,8702,100,0,0,66188,0,0
44.90,700,7101,0,4300,8401,1500,1100,200,61175,700,4900,800,600,1600,700,100,100,1300,300,0,0,0,1100,300,0,52355,1537235,4674318,200,0,0,0,0,0,0,0,0,0,0,0,100,6901,200,0,0,52355,0,0
45.42,1300,6301,100,4600,7101,1900,300,400,60573,700,4900,1000,200,2600,1500,100,0,1300,100,200,0,100,800,300,0,40132,1114076,3880666,0,0,0,0,0,0,0,0,0,0,0,0,0,6801,0,0,0,40132,0,0
45.94,800,8201,200,3000,8902,2500,400,200,55261,1400,4100,1600,600,1900,1000,100,300,800,100,0,0,0,500,100,0,39631,1074401,2733019,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,100,0,0,39631,0,0
46.47,900,6201,100,3600,7101,2600,400,100,59370,500,5101,1600,100,2900,1400,0,100,1100,0,100,0,0,200,400,0,41334,1094234,2024780,0,0,0,0,0,0,0,100,100,0,0,0,0,6001,100,0,0,41334,0,0
46.99,900,5601,700,3300,6001,1600,300,200,57366,1200,3300,1300,300,1800,1200,0,200,1400,300,0,0,0,700,300,0,35225,719198,3044688,0,0,0,0,0,0,0,0,0,0,0,0,0,5701,100,0,0,35225,0,0
47.52,1000,6801,200,4000,7101,1300,0,200,58569,1100,4200,1100,500,2300,1000,0,0,1500,300,0,0,100,400,0,0,26114,479433,1982290,0,100,0,0,0,0,0,0,0,0,0,0,100,5000,0,0,0,26114,0,0
48.04,1000,7901,300,3000,7201,2000,200,100,56965,1700,5401,700,300,2900,1300,200,0,800,200,100,0,0,300,100,0,27015,1029450,1614067,0,100,0,0,0,0,0,0,0,0,0,0,0,4900,200,0,0,27015,0,0
48.56,900,6001,200,4600,8001,2100,200,200,55963,400,5201,1600,200,2000,900,200,100,1400,100,200,0,0,500,200,0,20608,566036,1245882,0,100,0,0,0,0,0,0,100,0,0,0,0,5101,0,0,0,20608,0,0
49.09,900,6201,200,4200,7501,2000,100,100,60373,900,4600,1200,0,2100,600,100,200,700,100,200,0,0,700,200,0,28616,552130,1585744,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,100,0,0,28616,0,0
49.61,800,5401,100,4200,7801,2400,100,300,52054,900,5401,1100,400,2000,1100,100,100,900,200,0,0,0,300,200,0,23711,701095,1642390,200,100,0,0,0,0,0,0,0,0,0,0,0,2200,100,0,0,23711,0,0
50.13,900,6801,100,3100,8702,2000,0,200,62678,1400,4500,400,200,2800,500,0,200,900,100,0,0,0,100,100,0,13304,482104,2123925,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,13304,0,0
50.65,1000,8101,100,3800,6801,1000,0,100,53758,600,4600,1000,300,2900,700,300,0,1100,100,100,0,0,200,100,0,16105,416541,991006,0,100,0,0,0,0,0,0,100,0,0,0,0,1500,0,0,0,16105,0,0
51.17,500,5901,600,3800,8001,2000,100,100,58168,700,4900,1000,300,2300,1200,200,0,900,200,100,0,0,0,100,0,18607,325708,1090122,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,18607,0,0
51.70,400,5601,100,4000,5701,1400,0,100,62077,700,3900,1000,400,2200,1700,100,0,700,400,0,0,0,100,300,0,13203,231164,1104282,0,0,0,0,0,0,0,0,0,0,0,0,100,2200,0,100,0,13203,0,100
52.22,1100,7101,900,5201,6701,2600,0,100,58368,400,6401,800,200,1600,600,100,0,700,200,100,0,0,0,100,0,15505,327430,920211,0,0,100,0,0,0,0,0,0,0,0,0,0,2200,0,200,0,15505,0,200
52.75,500,6301,700,5201,8401,2000,100,100,54660,1000,5101,700,100,2700,1200,0,0,500,300,300,100,0,400,100,0,15405,483124,467154,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,15405,0,0
53.27,900,7301,400,4900,7401,1700,0,400,60674,800,4900,1300,200,1600,1000,0,100,800,300,0,0,100,100,200,0,5401,207961,806941,0,0,0,0,0,0,0,0,0,0,0,200,0,1300,0,0,0,5401,0,0
53.80,800,6501,300,3300,7601,1700,200,0,57967,1300,5501,800,100,1700,900,0,0,1200,300,100,0,0,0,0,0,8301,157998,594571,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,8301,0,0
54.32,800,7401,400,4300,9002,1200,200,100,60674,800,3700,1100,500,3100,900,0,0,1500,200,100,0,0,100,200,0,10802,127625,637044,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,10802,0,0
54.84,800,5201,300,4200,7101,900,100,0,56063,1400,3900,700,300,2300,900,200,100,800,200,0,0,0,200,0,0,4500,244995,1288362,100,0,0,0,100,0,0,0,0,0,0,0,0,600,0,0,0,4500,0,0
55.37,1200,5401,100,4000,6801,2000,0,200,57466,400,4300,1000,500,1800,800,0,0,700,100,0,0,0,100,0,0,7001,163030,835258,0,100,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,7001,0,0
55.89,900,6301,600,3600,8001,1500,0,300,56263,1100,5301,1400,100,2300,300,500,0,900,200,0,0,0,200,200,0,9602,272578,448894,0,0,0,0,0,0,0,0,0,0,0,200,0,900,0,0,0,9602,0,0
56.41,1400,5801,300,4500,7001,1500,0,0,57065,1300,5301,1000,300,2100,1300,100,0,1100,100,200,0,0,100,0,100,5201,91467,283600,0,0,0,0,0,0,0,100,0,0,0,0,0,1300,0,0,100,5201,0,0
56.94,1100,7001,200,4100,6401,1400,0,100,58769,600,3800,1300,300,2300,1100,0,0,1400,200,0,0,0,0,100,0,6701,79526,523783,0,100,0,0,0,0,0,0,0,0,0,0,0,400,100,0,0,6701,0,0
57.47,1100,6601,200,5201,8301,1400,100,100,52355,900,4800,1600,0,2800,700,0,200,1000,300,0,0,0,0,200,0,3900,80630,184023,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,3900,0,0
57.99,1000,6801,300,3700,7901,2100,0,300,63480,1300,4100,1300,400,2100,1000,100,100,1200,300,100,0,0,300,0,100,7401,61776,452997,100,0,0,0,0,0,0,0,0,0,0,0,100,600,100,0,100,7401,0,0
58.51,700,7701,400,3000,8902,2200,100,300,56464,800,4100,900,500,2600,800,200,100,900,200,0,0,0,100,0,0,5201,108535,136673,0,0,0,0,0,0,0,100,0,0,0,100,0,600,100,100,0,5201,0,100
59.04,600,6901,400,3400,7901,1400,0,0,53958,800,4600,1800,100,2700,1500,100,100,1200,200,0,0,0,200,0,0,2100,175313,467154,0,0,100,0,0,0,0,0,0,0,0,100,0,800,0,0,0,2100,0,0
