"NIST610-5","Thu Nov 23 17:13:47 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
37.54,146629,2904007,21509,15705,1923884,410747,25713,377529,271870,25513,418168,8802,267524,57767,69697,57666,223293,124710,67992,787098,1216074,1187656,555197,897734,87453,1161782,139991,347600,399365,1555640,1872601,1913964,267827,355916,1173406,365249,2445645,598479,580461,674580,2105370,233586,430271,2459512,87453,1161782,355916,2459512
38.06,150351,3089377,22910,13604,1989968,432306,27115,391745,287140,26114,432407,11903,275914,55061,68694,65486,230054,118782,62077,771421,1194784,1178539,536087,873394,86249,1112410,126117,335739,364944,1515695,1792969,1782563,263582,338881,1116382,314364,2223466,554073,530877,609336,1931758,211087,390730,2263534,86249,1112410,338881,2263534
38.58,131947,2760982,19608,15605,1891228,417762,23511,372555,285117,28316,424880,10402,261258,57867,76015,62177,232779,119083,68293,798037,1242844,1232133,555811,894937,89660,1162096,144315,338172,389714,1552557,1782563,1865821,256812,348512,1137816,337665,2251846,555299,556628,635988,1941576,208768,417457,2343853,89660,1162096,348512,2343853
39.10,143712,2846637,21209,17006,1926904,410848,22310,383519,277633,27515,421829,9602,262269,59771,71903,61676,217744,115265,64984,749674,1182730,1157594,515970,846286,85646,1086404,121093,329051,366162,1441917,1712618,1689203,244793,321251,1062404,329659,2177252,558673,525363,617944,1893920,205945,380676,2271729,85646,1086404,321251,2271729
39.63,140795,2826090,20809,15905,1791896,388698,22210,357640,261965,27615,402718,10302,256408,53758,73508,59370,221174,106125,62678,741022,1152360,1156966,529652,851457,78322,1090580,133656,323175,366263,1461613,1715721,1747835,247216,327836,1084107,330470,2156679,548348,514235,613742,1876906,204332,391238,2262769,78322,1090580,327836,2262769
40.15,136371,2702811,19708,14004,1775914,381996,22710,369105,258530,23511,395606,8301,242874,53658,67591,59872,224201,108636,57967,738035,1155291,1112620,497501,844528,80630,1083063,121193,325404,374890,1433239,1724281,1731987,244995,305556,1061257,324594,2140688,528018,490362,603907,1821204,209978,379052,2207326,80630,1083063,305556,2207326
40.67,129535,2642107,17706,12203,1699999,378646,22310,361089,261258,26514,390933,8501,241965,55963,62277,55862,206247,106828,59771,706134,1141059,1141268,506683,823441,72304,1073879,121394,328139,370526,1415256,1714116,1669119,243682,320238,1067202,316693,2145364,540480,505255,625222,1796832,207356,377428,2133403,72304,1073879,320238,2133403
41.19,129434,2577231,20608,13804,1689310,373367,20308,352163,262269,28817,394285,9002,258429,52555,67290,54159,221678,112051,65486,753383,1207892,1176549,534146,883956,81633,1129763,134561,344153,391339,1520897,1793935,1813686,266816,337462,1100814,345268,2231977,564707,537313,631886,1941900,218450,390628,2260365,81633,1129763,337462,2260365
41.71,131344,2661624,21109,14404,1736698,357133,21910,347803,247317,28016,383926,8401,240249,51353,66188,53357,203525,109339,59771,702946,1108858,1079514,492504,803302,69697,1049996,124610,318212,355713,1378168,1683219,1673391,247216,302519,1038115,310010,2116123,522912,508724,587012,1801125,204937,386972,2190542,69697,1049996,302519,2190542
42.23,127725,2551811,18107,14204,1697006,362104,23511,338375,245903,26314,357133,7601,231971,48747,60874,56464,194554,103614,62478,670574,1078262,1055000,462947,762246,66689,1034573,118380,301507,351250,1343664,1600546,1630384,238432,302823,1001777,304847,2023182,512194,484143,564502,1669653,188105,350540,2025780,66689,1034573,302823,2025780
42.75,124107,2392229,17106,14604,1625800,334321,20809,315579,244288,22810,354496,8702,225815,48647,62077,53557,186694,100000,55361,654148,1041033,1016556,458160,755341,67391,998552,114562,285521,324087,1306047,1586065,1563402,220569,295840,988046,308593,2043758,490464,492198,562764,1697968,196066,362611,2054920,67391,998552,295840,2054920
43.27,120691,2436955,17206,13704,1610133,342226,21609,320846,237725,25713,356321,8201,219358,52455,54760,52355,197678,108033,52956,658869,1060527,1031448,473848,760288,72405,1014370,124107,298876,330774,1335967,1566168,1604806,229347,297965,995847,296751,2063918,485978,470690,582815,1790072,206751,381793,2194682,72405,1014370,297965,2194682
43.79,124811,2600572,21609,14304,1740231,368293,22710,347296,262167,26914,393472,8501,248428,48547,67992,57065,216231,103313,58368,687834,1124431,1118263,504846,797728,75815,1096323,122399,324594,357031,1398766,1647344,1691448,241662,310922,1025823,322770,2177688,502398,497399,591414,1775270,200702,371236,2171155,75815,1096323,310922,2171155
44.32,128027,2593490,20508,14004,1726528,356220,19207,343037,259742,22510,384230,7301,231769,48547,68895,59771,200400,106627,61475,725682,1138967,1105723,511173,867701,76517,1138444,131043,334017,377529,1485034,1732201,1785030,253681,331382,1069393,332496,2226848,532409,519033,588445,1867758,206751,378443,2207980,76517,1138444,331382,2207980
44.84,130640,2641442,17706,16305,1671682,351555,20008,322365,245600,23611,361089,8101,231164,45742,53557,51152,195663,99799,53858,666261,1040408,1008229,457753,739168,72806,993662,120590,297156,349121,1324585,1574678,1576168,236614,295334,997927,303025,2089628,495767,488527,575652,1768838,194655,364843,2112864,72806,993662,295334,2112864
45.36,128027,2501045,18707,12503,1644356,371338,20508,327836,256004,24412,377123,8601,237624,49850,64684,53658,205743,110243,53457,686806,1063760,1096532,486692,764101,69496,1039574,113055,311124,356321,1352945,1585852,1586704,237523,314060,985655,296245,2026538,508214,495156,559082,1746014,185486,381082,2078776,69496,1039574,314060,2078776
45.88,124610,2504904,18107,12903,1616526,352062,19107,319833,238936,24612,360075,8702,226320,47044,59972,48547,187702,100200,50451,643989,991270,981704,440446,693487,68995,936000,108033,277532,317503,1248621,1451022,1460448,217542,261662,910483,275914,1810894,450625,439835,506785,1565210,172493,339692,1868942,68995,936000,261662,1868942
46.40,106125,2286051,17606,14404,1456740,316086,20308,305961,227329,23711,349526,10102,227430,44339,63280,56965,207961,99799,58268,679203,1073358,1063760,463456,768019,76015,1003442,115064,291793,327937,1310785,1588726,1580637,237018,291489,940878,296953,2005650,500052,469059,565729,1677877,192035,372657,2087240,76015,1003442,291489,2087240
46.92,121796,2480876,17406,13704,1605872,352264,19107,331078,242167,24712,354293,7401,233990,49148,65586,56664,212600,105723,64383,711688,1115650,1094547,497297,833879,80931,1110112,130540,325303,366669,1452081,1678946,1706629,246206,301001,1034573,318010,2106890,526997,490770,586090,1785781,203727,376006,2134816,80931,1110112,301001,2134816
47.44,123806,2397500,17306,13404,1591920,347498,19808,309099,227733,22110,346484,8401,216836,47545,57065,50751,186292,100803,52054,645015,993766,987006,439734,734432,70198,969854,118982,280464,330976,1275951,1544054,1542353,236715,291692,939321,293918,1989103,488629,473339,565116,1688882,191531,349831,2028162,70198,969854,291692,2028162
47.97,121193,2460612,16606,13804,1619191,337361,19508,319428,248933,22510,358959,7101,219963,48547,59671,52154,198686,98494,59872,662154,1031968,1012496,471505,753383,74110,1018534,121193,298168,334625,1320160,1585533,1586384,225513,286229,977441,286533,2013548,496583,468856,560003,1724174,188004,369105,2092667,74110,1018534,286229,2092667
48.49,125112,2418594,16906,14204,1611625,335942,19107,311124,242066,22810,356321,7001,220165,49649,58368,56063,206348,107330,64182,722903,1124431,1104574,511479,856629,78523,1155082,133154,335030,386870,1462884,1715507,1708661,241662,311428,1034260,317503,2080404,510153,478231,563173,1681082,197376,344660,2013224,78523,1155082,311428,2013224
49.01,126821,2337826,18207,14104,1533960,329254,20208,298269,234696,21409,323581,10302,222183,46543,61475,55361,185183,97490,51052,614152,974739,956764,462845,715288,62979,935689,111649,285622,318111,1248726,1453881,1465956,207457,274903,897631,285218,1889504,459179,447265,520462,1563402,181658,327532,1893920,62979,935689,274903,1893920
49.53,109740,2238307,16105,14904,1471678,311934,21409,288758,223696,20108,335334,7901,206550,45642,56263,48547,187198,107932,51854,638655,989502,994391,448792,694309,69196,978689,112151,282386,321757,1259865,1486837,1521959,218249,272881,938283,282790,1920002,474358,452865,537721,1629744,190019,339185,1915366,69196,978689,272881,1915366
50.05,109841,2209506,18207,13103,1416102,317909,17206,292602,226421,18307,330166,9002,211188,46143,60573,50250,185788,97490,59872,664002,1011976,1010102,451439,744112,71602,991998,116772,305961,341314,1328378,1511449,1534916,218249,286836,955829,287544,1881320,465086,454189,516685,1641903,189415,346687,1924639,71602,991998,286836,1924639
