"Bischoff_2a_P9","Thu Nov 23 16:34:15 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,700,6201,200,5301,6701,1600,0,200,51052,1000,3700,2300,300,2500,1600,0,0,400,100,0,0,0,0,0,0,0,7501,59270,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04,400,6601,300,4600,5801,1500,0,200,53658,500,3100,800,300,1700,1100,100,300,600,300,0,0,0,0,0,0,900,12603,13203,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,900,0,0
1.56,400,6101,300,3800,7001,1400,0,0,52756,1100,4100,1400,300,1500,800,300,0,700,100,0,0,0,0,0,0,1600,33122,63581,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,1600,0,0
2.08,700,7401,100,4700,6901,1200,0,0,58268,1400,4700,800,800,1700,800,300,0,900,100,100,100,0,0,0,0,1900,700,10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1900,0,0
2.60,600,8301,300,4900,6201,1700,0,100,50250,700,3400,1000,300,2000,2000,400,0,900,100,100,0,0,0,0,0,800,25813,1600,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0
3.13,500,7701,200,4300,9402,1800,0,0,55261,1400,4300,600,200,3000,700,100,0,900,500,0,0,0,0,0,0,300,100,7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
3.65,1000,7601,0,4400,9802,1500,0,100,49349,1000,4400,1000,300,1800,1700,200,200,1000,100,0,0,0,0,0,0,700,2500,95181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
4.17,1100,6301,400,4100,8902,1600,0,0,56163,300,4000,1100,300,3000,1000,300,0,800,100,100,0,0,0,0,0,900,17106,21109,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,900,0,0
4.69,1300,6901,0,4400,6401,1000,100,0,49749,900,4800,600,600,2400,900,100,300,1100,300,100,0,0,100,0,0,400,7601,31019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
5.21,600,7701,100,2900,7701,1100,0,200,51653,1100,4400,1200,300,1900,1100,200,0,800,200,0,0,0,0,0,0,2000,400,20508,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2000,0,0
5.73,900,7001,200,4200,7401,1600,0,0,50050,700,3300,1200,1100,2600,1700,0,0,600,100,0,0,0,0,0,0,300,68995,53457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,0,0
6.25,700,7201,600,3900,6001,1500,0,0,51553,1100,3000,500,400,2300,1700,100,100,1000,100,100,0,0,0,0,0,400,11102,13804,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,400,0,0
6.78,1000,7001,400,4100,6601,1600,0,100,48948,700,4000,1000,500,2100,1000,100,100,1600,100,200,0,0,0,0,0,0,1600,28817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.30,800,7001,200,3800,6601,1200,0,100,49850,1100,4400,1200,300,2800,1100,100,100,600,100,100,0,0,0,0,0,600,0,18907,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0
7.82,1200,7301,400,4000,6301,2100,0,100,52856,1100,5901,600,200,3000,900,100,300,800,200,0,0,0,100,100,0,1200,5801,24312,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1200,0,0
8.34,1200,6901,100,4600,6801,1200,100,100,49549,900,3900,900,600,1700,1800,200,0,700,400,0,0,0,0,0,0,300,15105,61876,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
8.86,300,6801,200,3500,6801,1400,0,200,48848,900,3100,1000,300,2400,600,100,0,1000,500,0,0,0,0,0,0,1800,39331,21309,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0
9.38,700,6501,600,3300,7501,1600,0,0,50150,1000,3700,1100,500,1800,1000,0,0,800,500,100,0,0,0,0,0,100,12803,71502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
9.90,700,7701,800,4800,6301,1900,0,0,49449,1600,3300,1000,200,2600,800,300,0,900,100,100,0,0,0,0,0,900,16405,500,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0
10.42,1100,7201,200,3500,7401,1000,0,200,48547,1100,4500,200,400,1600,1400,300,100,1000,100,200,0,0,0,0,0,700,25213,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
10.94,500,6701,300,3400,6501,2400,0,0,46343,700,3400,900,300,2100,1100,100,100,600,200,0,0,0,0,0,0,400,200,1500,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
