"Bischoff_2a_P7","Thu Nov 23 16:29:25 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,1100,6101,200,3600,5201,1400,100,0,58268,800,5101,700,600,2800,1200,400,0,1500,0,200,0,0,0,0,0,1000,900,300,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,1000,100,100
1.04,1100,7301,0,4300,7701,1400,0,100,53758,600,4500,1200,300,2300,1100,0,0,1200,0,0,0,0,0,0,0,500,200,8101,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,500,0,0
1.56,900,7101,300,4400,6901,2000,0,100,53658,400,3000,700,600,3700,1200,200,100,1000,100,0,0,0,0,0,0,400,31720,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
2.08,600,7201,400,4200,7501,1500,0,0,52555,700,5101,300,100,3200,1200,100,0,600,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60,200,4700,200,4400,8001,1800,0,100,52655,800,4400,800,300,2300,1300,0,0,600,200,100,0,0,100,0,0,0,20709,164640,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.13,800,7401,200,3300,8201,1400,0,100,53357,500,4200,700,200,2400,1600,100,0,800,0,0,0,0,100,0,0,100,4300,700,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,100,0,0
3.65,900,7501,300,3800,7001,1400,0,0,53758,1000,4000,1200,300,2400,1400,0,100,700,200,0,0,0,0,0,0,0,17106,15305,0,0,0,100,0,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0
4.17,700,7501,500,4100,7101,1600,0,100,50050,1200,4000,1100,700,1600,800,100,100,1400,100,0,0,0,0,0,0,200,14404,45942,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0
4.69,1000,8101,500,4400,7301,1500,0,0,55061,700,4100,1200,100,2800,900,100,100,800,400,100,0,0,100,0,0,100,8401,60273,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,100,0,0
5.21,600,7401,200,3700,7001,800,0,0,56664,400,4100,700,300,2700,800,100,0,400,100,100,0,100,0,0,0,300,5601,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
5.73,900,7101,500,4800,6601,1900,0,100,49950,900,4200,700,0,3900,1100,0,0,600,100,0,0,0,0,0,0,200,22510,44640,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,200,0,0
6.25,800,6801,200,4100,7801,2200,0,0,50451,700,2900,1400,500,2000,1100,0,100,1000,300,200,0,0,0,0,0,400,16305,13404,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,400,0,0
6.78,800,7501,300,3900,6601,1800,0,0,55361,900,4900,600,300,2200,900,300,300,900,100,200,0,0,0,0,0,0,2000,49950,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0
7.30,400,6401,400,5101,6801,1300,0,100,55862,400,4500,1200,300,2000,1400,100,100,1400,0,100,0,0,0,0,0,700,13704,9202,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,700,0,0
7.82,1300,6401,200,4000,7401,2000,100,0,53557,300,3800,800,700,1900,1100,100,0,1000,0,200,0,0,0,0,0,600,1600,13604,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,600,100,0
8.34,800,7401,100,2300,6001,900,200,0,54660,700,4900,800,500,2700,1200,200,100,800,200,100,0,0,0,0,0,400,11403,800,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,400,0,0
8.86,1000,7201,700,5101,6501,1700,0,100,49950,1000,4500,1100,300,2100,1200,0,100,1500,0,200,0,0,0,0,0,100,39531,300,0,0,0,0,0,100,0,0,0,0,0,0,0,300,0,0,0,100,100,0
9.38,700,8101,200,4600,8001,2200,0,0,58268,800,4400,1400,200,2200,1300,100,0,900,500,0,100,0,0,0,0,0,0,14004,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
9.90,800,7201,0,4500,6401,1600,0,0,51152,1000,4800,600,400,2100,800,100,0,600,100,100,0,0,100,0,0,0,5801,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
10.43,1000,7101,100,4300,7201,1800,0,0,51754,800,4200,800,400,2400,2000,0,0,500,0,200,0,100,0,0,0,0,34524,42336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.95,500,5201,500,3800,6901,1800,0,100,55061,300,3400,700,100,2700,1100,200,0,800,100,100,0,0,0,0,0,100,100,50551,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0
11.47,700,7201,600,4700,5801,1700,0,0,52255,900,4700,1200,500,2200,600,0,0,900,400,0,0,0,0,0,0,200,700,11203,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,0,0,200,0,0
11.99,800,6901,200,3300,6101,1700,0,200,53257,1100,4200,400,800,2200,1400,100,100,600,100,0,0,0,0,0,0,1000,3200,900,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1000,0,0
12.51,500,5801,400,4700,5601,1700,0,100,55562,300,4200,1500,200,2400,900,100,0,1000,200,0,100,0,100,0,0,1100,12003,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0
13.03,1500,7001,300,4300,6301,1300,100,0,50451,800,5301,600,200,2600,1300,100,0,1000,200,0,0,0,0,0,0,100,600,18307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
13.55,600,6501,300,3600,8101,1700,0,0,53758,1600,3300,800,400,2200,1500,400,100,600,200,200,0,0,0,0,0,300,6501,22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,300,0,0
14.07,600,7101,100,3500,6901,1200,100,0,52154,1000,3400,700,200,2500,1000,100,0,800,200,200,0,0,0,0,0,0,3200,79928,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
14.60,500,6101,300,3500,5501,1500,0,100,51854,700,3800,900,600,1200,1700,200,100,900,300,100,0,100,0,0,0,0,0,2200,200,0,0,0,0,0,0,100,0,0,0,0,0,200,0,0,0,0,0,0
15.12,700,6101,100,3200,6901,1400,100,100,53457,1000,4800,800,500,2500,1600,300,100,700,0,100,0,0,0,0,0,200,900,78924,0,0,0,0,0,0,0,100,0,0,0,0,0,200,0,0,0,200,0,0
15.64,500,5401,100,4300,7601,800,100,200,56263,600,3700,1200,600,2700,1200,0,100,1200,200,0,0,0,0,0,0,200,3000,15605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,200,0,0
16.16,900,7201,400,3600,8001,700,0,0,49950,600,4800,1500,500,1400,1000,200,0,1200,300,100,0,100,0,0,0,0,3400,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
16.68,500,5801,0,4500,8101,1800,0,0,51152,1200,4100,700,400,3200,2000,100,100,600,200,0,0,0,0,0,0,400,900,13604,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,400,0,0
17.20,1100,5901,500,5301,5201,2200,100,0,50050,900,3400,1100,100,2700,1200,200,0,1700,400,200,0,0,0,0,0,700,1800,8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
17.72,600,7001,700,3500,7601,1500,0,100,51453,600,4000,900,200,2800,1200,100,200,600,300,100,0,0,0,0,0,300,17006,27215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
18.25,1300,7301,200,2900,6701,1900,0,0,49248,1200,4200,1900,500,2300,1300,0,0,800,100,0,100,0,0,0,0,600,5901,4600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0
18.77,700,4700,400,3800,7101,2000,0,0,51954,1100,2600,1100,600,2700,1400,200,0,1100,200,0,0,0,0,0,0,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,100,0,400,100,0,0,0,0,0
19.29,600,5801,300,4000,6701,1500,0,0,50351,300,3100,1900,600,1900,1300,200,100,800,600,0,0,0,0,0,0,0,5301,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0
19.81,900,8301,300,4400,5801,1900,0,0,54660,1200,3000,1200,600,2100,800,100,0,800,100,100,0,200,0,0,0,100,2600,31320,0,100,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,100,0,0
20.33,500,6001,0,3500,5701,1400,0,0,52555,1400,3900,700,100,1700,1000,200,0,1400,300,0,0,0,100,0,0,0,600,9002,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.85,500,6101,400,3800,6501,1200,0,0,51754,1000,4100,1000,500,3400,1000,300,0,700,0,100,0,0,0,0,0,100,1700,17206,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
21.37,1000,6601,200,4000,4600,1000,0,0,54860,1100,4400,800,100,2700,800,0,0,1400,100,200,0,0,0,0,0,0,24312,30619,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.89,900,6301,200,4000,4800,1000,100,0,51553,1400,2800,1200,600,3100,1400,200,400,900,0,0,0,0,300,0,0,105020,4472536,10391034,0,0,0,0,0,0,0,0,0,0,0,700,0,557242,8301,700,0,105020,0,700
22.42,800,9702,500,4500,7101,5000,500,400,52756,900,7001,6001,1000,3500,1600,1000,3900,900,200,100,0,0,20408,600,0,1975916,55794700,150188320,600,0,0,0,0,0,0,700,300,0,0,2100,0,1828402,10002,2700,0,1975916,0,2700
22.94,200,12203,300,6401,6601,9002,2200,300,53958,200,9602,11503,1400,6401,1200,600,7001,900,200,100,0,0,42135,1100,0,2974519,86494312,246332512,600,200,0,100,100,0,0,200,300,0,0,3400,100,2572919,7101,3500,0,2974519,0,3500
23.46,1300,13704,200,4000,4900,11203,2700,200,52655,900,9302,16305,2400,4900,800,300,10602,1300,100,200,0,0,50050,1700,0,4359780,104077520,248335712,1000,0,0,0,0,0,0,800,600,0,0,3200,0,2992373,5501,5501,0,4359780,0,5501
23.99,1100,15505,100,6201,6701,10502,2500,300,55161,900,9902,18107,1900,4600,2000,200,9502,1500,100,100,100,0,53257,1100,0,4820610,108101648,270371424,1100,200,100,100,0,0,0,300,600,0,0,2900,0,1825248,2600,5201,0,4820610,0,5201
24.51,400,15205,400,8501,5701,15305,3300,200,46443,1200,9302,21209,1800,4600,1300,200,10602,700,200,0,0,0,57065,800,0,4820610,121018104,298418304,1000,100,0,0,0,0,0,2000,500,0,0,4200,0,3206546,2300,4800,0,4820610,0,4800
25.03,1200,15005,400,6701,5501,12403,4000,300,54058,600,11603,20408,2200,4100,1200,300,14004,800,100,100,0,0,57967,1300,0,4851334,118597280,320456256,800,0,0,0,0,0,0,600,1500,0,0,3600,0,3113514,2200,5601,0,4851334,0,5601
25.55,600,15605,0,8702,5801,14004,3100,100,53156,500,9902,21009,2400,4500,1200,200,11903,900,200,0,0,0,52455,1500,0,4559466,112988984,304428576,1100,0,0,0,0,0,0,700,700,0,0,3500,0,2962848,1400,4000,0,4559466,0,4000
26.08,800,14404,400,7501,6301,13604,3500,100,47946,1100,9702,23011,2300,6001,500,200,12303,1300,200,100,0,0,55161,1300,0,4928144,115595384,302425152,900,100,0,100,0,0,0,1200,500,0,0,2700,0,2145934,1000,5000,0,4928144,0,5000
26.60,600,17906,300,8802,6701,16906,2100,300,51553,900,10702,22110,2200,5301,500,300,13504,900,0,100,0,0,48948,1000,0,4098668,112945320,330473824,1100,200,0,100,0,0,0,900,900,0,0,3100,0,2885876,400,5101,0,4098668,0,5101
27.12,1100,15105,300,8501,5201,15505,2200,300,54359,700,7301,20408,2700,5000,800,100,12203,1300,0,0,0,0,51353,1100,0,4774524,112537792,302425152,1000,300,0,0,0,0,0,300,1000,0,0,3600,0,2865746,400,5301,0,4774524,0,5301
27.65,800,17806,200,8301,7701,14704,3300,600,52355,1100,11503,21709,2300,5501,1300,0,13304,800,100,0,0,0,47144,1300,0,4728439,112508688,340491584,1000,0,100,100,0,0,0,1200,1300,0,0,2700,0,2700144,600,6701,0,4728439,0,6701
28.17,1100,14904,200,6601,5801,13103,2400,0,51453,900,9402,22810,2200,6101,1500,100,14604,700,300,200,100,0,50250,200,100,4682355,110413576,318452768,1500,100,0,0,0,0,0,800,300,0,0,3100,0,2584530,100,5901,100,4682355,0,5901
