"Bischoff_2a_P10","Thu Nov 23 16:36:11 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,900,6701,400,3800,5201,2000,0,100,50551,500,4300,1200,600,1900,200,0,0,1100,100,100,0,0,100,0,0,300,8001,42436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
1.04,800,6501,300,4200,6501,1300,100,0,51653,300,4000,600,400,2600,1200,300,200,800,200,0,0,0,200,0,0,0,3600,48447,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0
1.56,1200,7401,300,4100,6901,1400,0,100,52154,600,3600,900,200,3200,700,300,100,300,200,100,0,0,0,0,0,100,100,42135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,100,0,0
2.09,900,7501,300,4600,7101,2500,100,100,53858,800,3900,1100,0,3100,900,0,0,1000,0,0,0,0,0,0,0,2400,11603,29117,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0
2.61,700,7801,500,3700,7501,1300,0,200,46844,1200,4200,800,200,1400,700,100,0,200,0,0,0,0,0,0,100,200,35125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0
3.13,800,7001,100,3600,6301,2100,0,300,51453,1000,4000,900,200,2400,1100,100,0,800,400,0,0,0,0,0,0,2200,10902,22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2200,0,0
3.66,300,8501,400,3600,7601,1900,0,100,48948,1200,4800,1500,300,2100,1000,100,0,400,0,100,0,0,0,0,0,0,5901,41735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.18,800,5601,200,3900,6201,1500,0,0,52655,400,4000,900,300,2400,600,0,0,700,100,100,0,0,0,0,0,700,11603,77921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
4.70,1000,8301,200,3400,6601,1700,100,100,50150,600,3600,1300,300,2100,500,200,0,700,100,0,100,0,100,0,100,1400,300,57967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1400,0,0
5.22,600,6401,200,4900,7201,1100,0,300,50351,1200,3500,1100,300,2500,1400,0,100,600,200,200,0,0,100,0,0,300,13504,13804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
5.74,800,6001,100,3300,6701,1900,0,100,51252,700,3600,1600,200,2500,1000,0,0,800,300,100,0,0,100,0,0,600,3800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0
6.26,600,5101,400,3700,6701,1100,100,200,51052,500,3500,900,200,2300,2400,100,0,1000,200,0,0,0,0,0,0,0,3600,35225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.78,1100,6401,200,4500,6101,1100,100,0,50751,800,4600,1400,300,1500,400,300,300,700,100,200,0,0,0,0,0,900,8802,76818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0
7.30,800,7601,100,4200,6001,2300,0,0,53357,700,3700,400,300,2100,900,300,100,1000,0,0,0,0,0,0,0,300,4400,12603,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
7.83,1000,8702,100,4900,5401,1800,0,0,52555,1600,4000,800,400,3200,1600,200,0,900,200,0,0,0,0,0,0,400,36927,16706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
8.35,500,6901,300,4800,7301,1400,0,0,52856,1300,4100,600,200,2500,2000,100,0,1400,300,100,0,0,200,100,0,400,8101,42937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,400,0,0
8.87,1100,7601,300,3800,7301,1500,0,100,51252,800,4400,700,500,2100,700,0,100,800,100,0,0,0,200,0,0,0,5501,104016,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.39,200,7301,300,4000,6501,1900,0,100,54559,900,4500,1400,300,2600,1300,300,0,1000,0,0,0,0,0,0,0,300,35525,20408,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,300,0,0
9.91,700,6501,100,3200,7801,1600,0,100,48447,1000,4100,1400,200,2000,1400,0,100,1300,300,0,0,0,0,0,0,0,61275,7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.43,400,7801,500,3800,7001,1600,0,200,48146,400,4200,1100,300,2900,700,100,0,900,0,100,0,0,100,0,0,200,20909,83640,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,0,0
10.95,1400,6201,200,4200,5101,1300,0,0,50351,800,3800,1200,0,2500,1100,200,100,600,200,100,0,0,0,0,0,400,28116,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
11.48,1100,6301,100,3400,6301,1400,100,400,52956,700,3600,900,500,2900,1200,0,0,1600,100,0,0,0,0,0,0,0,1800,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100
12.00,1200,4900,700,3900,7401,1200,0,0,48046,1100,4200,500,100,2600,1100,0,100,700,100,0,0,0,0,0,0,100,0,300,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,100,0
12.52,900,7801,100,5101,6901,1600,0,0,48247,2000,3700,1600,600,1700,1100,100,0,1000,0,0,0,0,100,0,0,900,1000,37128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0
13.04,800,7101,400,4800,6601,1400,0,100,51854,400,4000,1200,200,2300,1600,0,0,500,100,0,0,0,0,100,0,300,5000,23711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
13.56,200,5901,300,3100,6601,2400,0,600,57165,500,5501,1200,400,2100,1400,0,0,800,0,0,0,0,0,0,0,0,8401,6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.08,400,6701,100,3400,6101,2100,0,0,53156,800,4300,1100,400,2700,900,100,200,1400,300,0,0,0,100,0,100,100,7701,22610,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0
14.60,600,7101,200,3100,6101,1200,0,200,51754,1000,3500,700,100,2100,600,0,0,1300,500,0,0,0,0,0,0,1300,100,90965,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1300,0,0
15.13,800,6801,100,4400,6401,1700,0,100,47144,900,4000,1000,800,2300,500,100,0,1000,200,0,0,0,0,0,0,0,300,67591,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.65,1400,6701,100,4900,6201,2100,0,0,46543,700,3700,1200,400,3400,1700,200,0,600,300,0,0,0,0,0,0,300,3500,54058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
16.17,1100,8401,0,4000,7301,2500,0,100,47044,900,3900,1000,500,2800,800,100,100,800,0,100,0,0,0,0,0,0,0,11603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
16.69,600,6401,500,4800,7201,1100,0,0,50852,500,4300,800,300,3500,1500,100,0,800,400,200,0,0,0,0,0,500,9902,12003,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,500,0,0
