"NIST610-6","Thu Nov 23 17:15:15 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
11.99,1000,6901,500,3100,6201,2100,0,100,47746,500,5000,1100,400,1900,900,100,0,1200,400,100,300,100,0,0,0,0,100,0,0,0,100,0,0,0,200,100,0,100,0,0,200,0,300,0,0,0,0,0
12.51,500,8001,100,3500,7101,1800,0,100,49850,1200,4600,1500,600,2300,1300,0,100,1200,200,0,300,200,0,100,0,200,0,100,0,0,0,0,0,100,0,0,500,0,0,0,100,0,200,100,0,200,100,100
13.03,900,6701,300,4100,5000,1500,0,100,45942,900,3800,1400,400,2300,1800,0,0,800,100,100,100,200,200,100,0,100,0,100,100,0,200,0,200,0,100,0,300,0,100,100,400,0,100,0,0,100,0,0
13.56,600,6601,400,3400,8902,2100,0,0,44239,400,4000,1300,400,1800,700,0,0,1000,200,100,0,200,0,0,0,100,200,100,100,0,100,0,0,0,100,0,100,0,0,0,100,0,0,100,0,100,0,100
14.08,800,5901,200,3100,7601,1500,0,100,49248,1000,4700,1000,800,2500,500,0,200,900,100,200,100,0,0,0,0,0,100,100,300,200,0,0,0,200,0,100,0,0,0,100,0,0,100,0,0,0,200,0
14.60,600,8101,600,3600,6801,1500,100,0,50551,900,4000,1200,400,1600,1300,100,0,1000,100,0,200,0,0,0,0,0,0,0,100,200,0,200,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
15.12,800,7701,200,3100,7101,1600,0,400,48848,800,3700,1400,500,1800,1100,0,0,800,100,200,400,100,0,0,0,200,0,300,0,100,100,100,200,100,100,0,200,0,0,0,0,0,100,200,0,200,100,200
15.64,600,7401,100,3300,6801,1200,0,100,46443,900,4000,400,400,2300,500,0,100,700,0,300,0,0,0,100,100,100,200,200,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,700,100,100,0,700
16.16,1000,7601,100,4700,6301,2200,0,0,50250,400,3400,1300,200,2100,700,100,100,800,200,0,0,100,100,100,0,100,0,100,100,200,300,600,0,0,0,200,200,0,0,0,0,0,0,0,0,100,0,0
16.68,1200,7101,100,5000,6401,1700,0,0,45141,800,3600,900,500,2600,1300,200,0,500,100,0,100,100,0,0,0,0,300,100,200,800,200,0,0,0,0,100,0,0,0,200,100,0,100,0,0,0,0,0
17.20,1000,7001,800,3700,7401,1000,0,300,45842,1500,4700,900,100,2300,1100,100,0,900,100,0,200,0,200,0,0,100,0,200,300,0,100,100,0,0,0,0,0,0,200,0,0,0,0,0,0,100,0,0
17.73,1000,7301,700,4200,5401,1600,0,0,50952,700,3400,900,400,2400,700,100,0,1100,900,200,0,0,0,200,0,0,0,0,0,100,100,0,0,100,0,0,100,100,0,0,0,0,0,0,0,0,100,0
18.25,800,5801,400,3300,6401,1400,0,0,47144,1500,4200,1100,400,2100,1200,0,0,1400,100,100,100,100,100,0,0,0,0,200,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,0
18.77,1300,8902,200,3500,7201,1000,0,0,47044,700,4200,1000,300,1900,1400,100,300,1400,300,100,100,0,0,0,0,0,0,200,0,100,100,200,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,200
19.29,800,8101,200,3600,8101,1400,100,0,51553,1200,3200,800,200,2400,1200,100,0,1400,100,100,0,200,100,0,100,0,100,0,200,100,0,0,0,100,0,0,100,100,0,0,100,0,100,0,100,0,100,0
