"Bischoff_2a_P13","Thu Nov 23 16:44:45 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,700,6001,300,4000,6701,1300,0,0,58468,1200,4300,1400,100,3200,400,100,200,1000,200,100,0,0,0,0,0,0,34324,49449,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1.04,1400,8601,300,4700,7001,1300,0,200,54559,1000,4700,300,500,2400,1200,0,0,1100,100,0,0,0,0,0,0,0,6401,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1.56,800,8001,0,4000,7001,1000,0,100,49950,800,4700,1000,500,3300,1300,200,0,1600,0,0,0,0,0,0,0,0,2500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,800,5801,400,3500,8201,1100,0,0,55762,900,3600,1300,300,2500,1600,200,0,900,0,100,0,0,0,0,0,0,1700,24412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,1000,8301,400,5301,6701,1300,0,100,55762,900,4600,600,100,1800,1200,100,100,900,200,0,0,0,0,100,0,0,4400,200,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
3.13,800,6301,100,2700,7101,1100,0,100,53257,1100,3200,1200,600,1700,1200,200,0,900,300,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0
3.65,400,9302,200,4800,7401,1400,0,100,58368,800,3900,1400,600,2700,1200,0,300,800,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17,1100,6601,500,6001,5701,1700,200,0,53257,1100,4700,1300,300,2100,1400,0,100,600,0,0,0,0,100,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.69,1200,8501,100,5301,7801,2200,0,100,51353,900,4300,1100,300,2600,1400,0,0,800,300,100,0,0,0,0,0,0,1500,6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100
5.21,1000,8001,300,3700,6301,1700,0,100,56263,900,5901,1100,200,2300,1100,100,0,1400,300,0,100,0,0,0,0,300,500,4800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0
5.73,700,7901,300,3500,8201,1400,0,0,51754,1600,5101,1200,100,2200,1200,100,0,400,200,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
6.26,1000,7001,400,3900,6401,1300,0,200,55762,1200,3200,1100,400,3000,1000,0,0,1200,100,100,0,0,0,0,0,100,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
6.78,700,7601,100,4700,6701,1800,0,200,48848,500,6001,1000,900,1800,1300,100,100,900,200,100,100,100,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.30,900,6901,300,4700,7801,1600,0,0,56464,700,3900,1100,300,1700,800,100,100,800,300,0,0,0,0,100,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.82,1100,5801,700,3800,8702,1900,0,100,54359,700,4700,1400,100,2100,1300,0,0,700,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34,800,7501,200,4100,6601,1600,0,100,52054,1400,4200,600,300,2000,1600,300,100,1600,200,0,0,0,0,0,0,400,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0
8.86,900,7001,200,4200,7901,800,0,0,57967,600,4500,1100,400,2100,1200,200,0,1100,400,100,0,100,100,0,0,0,800,3800,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0
9.38,1000,7601,200,4000,8401,1400,0,200,55963,700,4600,600,700,2000,1400,100,200,1300,200,0,0,0,100,0,0,0,7301,7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
